estado,voto,genero,edad,ponderado,partido,encuesta,inverso,homo_pon,N_estado,rango_edad,total
11,2,Mujeres,35,2.762728362153119,PAN-PRI-PRD,2,0.3619610287059328,23017.231037679223,GUANAJUATO,35-39,23017.231037679223
24,2,Mujeres,54,1.6066632898079851,PAN-PRI-PRD,2,0.6224079471682654,39579.143563818674,SAN LUIS POTOSI,50-54,39579.143563818674
15,3,Mujeres,29,1.453566266829163,Movimiento Ciudadano,2,0.6879631309698864,43747.82110535951,MEXICO,25-29,43747.82110535951
14,1,Mujeres,44,2.762728362153119,MORENA-PT-Partido Verde,2,0.3619610287059328,23017.231037679223,JALISCO,40-44,23017.231037679223
21,1,Mujeres,98,1.9829470753643388,MORENA-PT-Partido Verde,2,0.5042998940434474,32068.610300324646,PUEBLA,65-100,32068.610300324646
15,1,Mujeres,18,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691,MEXICO,18-18,74284.06897413691
5,3,Hombres,34,1.0335422546207569,Movimiento Ciudadano,2,0.9675463151401926,61526.6155996312,CHIAPAS,30-34,-61526.6155996312
32,3,Mujeres,65,0.865100948191457,Movimiento Ciudadano,2,1.1559344630133133,73506.28517858725,ZACATECAS,65-100,73506.28517858725
6,3,Hombres,55,0.5227832741710348,Movimiento Ciudadano,2,1.9128385497521447,121638.08627363072,CHIHUAHUA,55-59,-121638.08627363072
18,97,Mujeres,58,1.504572178398563,Ninguno,2,0.6646407625750334,42264.74337290471,NAYARIT,55-59,42264.74337290471
20,1,Mujeres,27,0.9259251161066312,MORENA-PT-Partido Verde,2,1.0800009445740515,68677.64563231081,OAXACA,25-29,68677.64563231081
9,1,Mujeres,52,1.6066632898079851,MORENA-PT-Partido Verde,2,0.6224079471682654,39579.143563818674,COLIMA,50-54,39579.143563818674
22,3,Mujeres,53,0.7009395019692667,Movimiento Ciudadano,2,1.4266566475288276,90721.60554138044,QUERETARO,50-54,90721.60554138044
9,1,Hombres,51,0.9686941482381854,MORENA-PT-Partido Verde,2,1.0323175811671332,65645.44353001674,COLIMA,50-54,-65645.44353001674
30,1,Mujeres,66,0.4597851335758305,MORENA-PT-Partido Verde,2,2.174928954798566,138304.50869838698,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,138304.50869838698
9,1,Mujeres,80,0.865100948191457,MORENA-PT-Partido Verde,2,1.1559344630133133,73506.28517858725,COLIMA,65-100,73506.28517858725
1,2,Mujeres,29,2.1223656092718657,PAN-PRI-PRD,2,0.47117235392024504,29962.018197158704,AGUASCALIENTES,25-29,29962.018197158704
9,1,Mujeres,32,0.7575168826792147,MORENA-PT-Partido Verde,2,1.320102591592628,83945.79508395727,COLIMA,30-34,83945.79508395727
13,1,Hombres,55,1.20127790138419,MORENA-PT-Partido Verde,2,0.8324468458528501,52935.59211632425,HIDALGO,55-59,-52935.59211632425
12,1,Mujeres,25,0.4921120524492657,MORENA-PT-Partido Verde,2,2.0320575263762617,129219.26355905154,GUERRERO,25-29,129219.26355905154
30,1,Hombres,55,1.7539970232232502,MORENA-PT-Partido Verde,2,0.5701263951761674,36254.541007811975,VERACRUZ DE IGNACIO DE LA LLAVE,55-59,-36254.541007811975
7,1,Hombres,25,1.0335422546207569,MORENA-PT-Partido Verde,2,0.9675463151401926,61526.6155996312,CIUDAD DE MEXICO,25-29,-61526.6155996312
7,2,Hombres,36,1.0264407229216197,PAN-PRI-PRD,2,0.9742403800519918,61952.29357719403,CIUDAD DE MEXICO,35-39,-61952.29357719403
28,2,Mujeres,46,1.100371938753226,PAN-PRI-PRD,2,0.908783625592132,57789.87519263566,TAMAULIPAS,45-49,57789.87519263566
15,2,Hombres,33,0.7060986874661334,PAN-PRI-PRD,2,1.4162326283150937,90058.7384381414,MEXICO,30-34,-90058.7384381414
15,2,Hombres,57,0.5227832741710348,PAN-PRI-PRD,2,1.9128385497521447,121638.08627363072,MEXICO,55-59,-121638.08627363072
16,2,Mujeres,27,0.4921120524492657,PAN-PRI-PRD,2,2.0320575263762617,129219.26355905154,MICHOACAN  DE OCAMPO,25-29,129219.26355905154
32,2,Mujeres,23,0.5848341793751031,PAN-PRI-PRD,2,1.709886383638697,108732.28557533,ZACATECAS,20-24,108732.28557533
9,1,Hombres,27,0.7060986874661334,MORENA-PT-Partido Verde,2,1.4162326283150937,90058.7384381414,COLIMA,25-29,-90058.7384381414
25,1,Hombres,53,0.7925070382889164,MORENA-PT-Partido Verde,2,1.2618184466337066,80239.48549822842,SINALOA,50-54,-80239.48549822842
30,1,Hombres,30,0.7060986874661334,MORENA-PT-Partido Verde,2,1.4162326283150937,90058.7384381414,VERACRUZ DE IGNACIO DE LA LLAVE,30-34,-90058.7384381414
14,1,Hombres,67,0.3725502129670507,MORENA-PT-Partido Verde,2,2.684201928206769,170689.35889093575,JALISCO,65-100,-170689.35889093575
7,1,Hombres,60,1.7539970232232502,MORENA-PT-Partido Verde,2,0.5701263951761674,36254.541007811975,CIUDAD DE MEXICO,60-64,-36254.541007811975
5,1,Mujeres,45,0.7009395019692667,MORENA-PT-Partido Verde,2,1.4266566475288276,90721.60554138044,CHIAPAS,45-49,90721.60554138044
16,2,Hombres,42,0.5455342360713059,PAN-PRI-PRD,2,1.83306552344277,116565.29105116636,MICHOACAN  DE OCAMPO,40-44,-116565.29105116636
15,3,Hombres,35,0.7012470404344406,Movimiento Ciudadano,2,1.4260309738782986,90681.81873057404,MEXICO,35-39,-90681.81873057404
16,1,Mujeres,36,0.4056568090985166,MORENA-PT-Partido Verde,2,2.465137962856536,156759.0031271584,MICHOACAN  DE OCAMPO,35-39,156759.0031271584
8,1,Mujeres,57,1.504572178398563,MORENA-PT-Partido Verde,2,0.6646407625750334,42264.74337290471,COAHUILA DE ZARAGOZA,55-59,42264.74337290471
15,1,Hombres,30,0.549308568659551,MORENA-PT-Partido Verde,2,1.820470418730674,115764.36384599587,MEXICO,30-34,-115764.36384599587
15,2,Hombres,37,0.5455342360713059,PAN-PRI-PRD,2,1.83306552344277,116565.29105116636,MEXICO,35-39,-116565.29105116636
14,2,Hombres,29,0.7060986874661334,PAN-PRI-PRD,2,1.4162326283150937,90058.7384381414,JALISCO,25-29,-90058.7384381414
23,2,Hombres,43,0.5455342360713059,PAN-PRI-PRD,2,1.83306552344277,116565.29105116636,QUINTANA ROO,40-44,-116565.29105116636
31,2,Hombres,27,0.7060986874661334,PAN-PRI-PRD,2,1.4162326283150937,90058.7384381414,YUCATAN,25-29,-90058.7384381414
23,2,Hombres,63,0.5227832741710348,PAN-PRI-PRD,2,1.9128385497521447,121638.08627363072,QUINTANA ROO,60-64,-121638.08627363072
15,2,Hombres,50,0.5148430010080732,PAN-PRI-PRD,2,1.942339699756973,123514.07493452611,MEXICO,50-54,-123514.07493452611
32,2,Mujeres,34,0.4921120524492657,PAN-PRI-PRD,2,2.0320575263762617,129219.26355905154,ZACATECAS,30-34,129219.26355905154
15,2,Hombres,72,0.8560647597284737,PAN-PRI-PRD,2,1.168135925040507,74282.18050489198,MEXICO,65-100,-74282.18050489198
30,2,Hombres,31,0.8455605029158749,PAN-PRI-PRD,2,1.1826474824114277,75204.97561882225,VERACRUZ DE IGNACIO DE LA LLAVE,30-34,-75204.97561882225
14,2,Hombres,32,0.8455605029158749,PAN-PRI-PRD,2,1.1826474824114277,75204.97561882225,JALISCO,30-34,-75204.97561882225
25,2,Hombres,31,0.549308568659551,PAN-PRI-PRD,2,1.820470418730674,115764.36384599587,SINALOA,30-34,-115764.36384599587
15,2,Hombres,32,1.622509348246559,PAN-PRI-PRD,2,0.6163292686607305,39192.59822739966,MEXICO,30-34,-39192.59822739966
19,2,Hombres,19,0.8402214392558371,PAN-PRI-PRD,2,1.1901624420410823,75682.85458455789,NUEVO LEON,19-19,-75682.85458455789
9,3,Hombres,49,0.6617955517242865,Movimiento Ciudadano,2,1.5110406792468354,96087.61624393649,COLIMA,45-49,-96087.61624393649
14,1,Mujeres,39,0.5214441514450278,MORENA-PT-Partido Verde,2,1.9177509177709573,121950.465509692,JALISCO,35-39,121950.465509692
16,1,Mujeres,35,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751835,MICHOACAN  DE OCAMPO,35-39,101836.66731751835
16,3,Hombres,49,0.6617955517242865,Movimiento Ciudadano,2,1.5110406792468354,96087.61624393649,MICHOACAN  DE OCAMPO,45-49,-96087.61624393649
19,3,Hombres,53,0.6617955517242865,Movimiento Ciudadano,2,1.5110406792468354,96087.61624393649,NUEVO LEON,50-54,-96087.61624393649
14,3,Hombres,41,0.5455342360713059,Movimiento Ciudadano,2,1.83306552344277,116565.29105116636,JALISCO,40-44,-116565.29105116636
14,3,Hombres,48,0.7925070382889164,Movimiento Ciudadano,2,1.2618184466337066,80239.48549822842,JALISCO,45-49,-80239.48549822842
14,3,Mujeres,26,0.9259251161066312,Movimiento Ciudadano,2,1.0800009445740515,68677.64563231081,JALISCO,25-29,68677.64563231081
14,3,Mujeres,25,0.7575168826792147,Movimiento Ciudadano,2,1.320102591592628,83945.79508395727,JALISCO,25-29,83945.79508395727
14,3,Hombres,65,1.249948108193703,Movimiento Ciudadano,2,0.8000332121347803,50874.39757632958,JALISCO,65-100,-50874.39757632958
6,3,Mujeres,18,0.5848341793751031,Movimiento Ciudadano,2,1.709886383638697,108732.28557533,CHIHUAHUA,18-18,108732.28557533
9,3,Hombres,66,0.3725502129670507,Movimiento Ciudadano,2,2.684201928206769,170689.35889093575,COLIMA,65-100,-170689.35889093575
14,1,Mujeres,63,0.9584160012281226,MORENA-PT-Partido Verde,2,1.0433882559541905,66349.43169202333,JALISCO,60-64,66349.43169202333
15,1,Mujeres,29,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004168,MEXICO,25-29,100525.96042004168
16,1,Mujeres,28,0.4921120524492657,MORENA-PT-Partido Verde,2,2.0320575263762617,129219.26355905154,MICHOACAN  DE OCAMPO,25-29,129219.26355905154
16,2,Mujeres,39,1.7495041149930255,PAN-PRI-PRD,2,0.5715905389590846,36347.64643367584,MICHOACAN  DE OCAMPO,35-39,36347.64643367584
15,1,Hombres,42,0.8397506052671342,MORENA-PT-Partido Verde,2,1.1908297460314288,75725.28868353557,MEXICO,40-44,-75725.28868353557
16,3,Hombres,32,0.8455605029158749,Movimiento Ciudadano,2,1.1826474824114277,75204.97561882225,MICHOACAN  DE OCAMPO,30-34,-75204.97561882225
30,1,Mujeres,61,0.7840982914611817,MORENA-PT-Partido Verde,2,1.2753503111663227,81099.98159481467,VERACRUZ DE IGNACIO DE LA LLAVE,60-64,81099.98159481467
16,1,Hombres,18,0.7016402178123943,MORENA-PT-Partido Verde,2,1.425231870427618,90631.00345686052,MICHOACAN  DE OCAMPO,18-18,-90631.00345686052
7,1,Hombres,62,1.7539970232232502,MORENA-PT-Partido Verde,2,0.5701263951761674,36254.541007811975,CIUDAD DE MEXICO,60-64,-36254.541007811975
15,2,Hombres,32,0.549308568659551,PAN-PRI-PRD,2,1.820470418730674,115764.36384599587,MEXICO,30-34,-115764.36384599587
31,2,Mujeres,50,1.6066632898079851,PAN-PRI-PRD,2,0.6224079471682654,39579.143563818674,YUCATAN,50-54,39579.143563818674
14,2,Hombres,35,0.7012470404344406,PAN-PRI-PRD,2,1.4260309738782986,90681.81873057404,JALISCO,35-39,-90681.81873057404
16,3,Hombres,31,1.0335422546207569,Movimiento Ciudadano,2,0.9675463151401926,61526.6155996312,MICHOACAN  DE OCAMPO,30-34,-61526.6155996312
15,1,Hombres,30,0.7060986874661334,MORENA-PT-Partido Verde,2,1.4162326283150937,90058.7384381414,MEXICO,30-34,-90058.7384381414
16,1,Hombres,28,1.0335422546207569,MORENA-PT-Partido Verde,2,0.9675463151401926,61526.6155996312,MICHOACAN  DE OCAMPO,25-29,-61526.6155996312
15,1,Mujeres,25,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004168,MEXICO,25-29,100525.96042004168
30,1,Mujeres,63,0.9584160012281226,MORENA-PT-Partido Verde,2,1.0433882559541905,66349.43169202333,VERACRUZ DE IGNACIO DE LA LLAVE,60-64,66349.43169202333
15,1,Mujeres,35,0.5214441514450278,MORENA-PT-Partido Verde,2,1.9177509177709573,121950.465509692,MEXICO,35-39,121950.465509692
11,1,Mujeres,29,2.1223656092718657,MORENA-PT-Partido Verde,2,0.47117235392024504,29962.018197158704,GUANAJUATO,25-29,29962.018197158704
28,2,Mujeres,23,0.45497100005745206,PAN-PRI-PRD,2,2.197942286153894,139767.9346551703,TAMAULIPAS,20-24,139767.9346551703
2,1,Mujeres,18,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691,BAJA CALIFORNIA,18-18,74284.06897413691
31,3,Mujeres,28,0.4921120524492657,Movimiento Ciudadano,2,2.0320575263762617,129219.26355905154,YUCATAN,25-29,129219.26355905154
15,3,Hombres,42,0.5455342360713059,Movimiento Ciudadano,2,1.83306552344277,116565.29105116636,MEXICO,40-44,-116565.29105116636
19,3,Mujeres,28,0.7575168826792147,Movimiento Ciudadano,2,1.320102591592628,83945.79508395727,NUEVO LEON,25-29,83945.79508395727
16,1,Mujeres,40,0.7632567139832708,MORENA-PT-Partido Verde,2,1.3101751765552343,83314.50721758243,MICHOACAN  DE OCAMPO,40-44,83314.50721758243
14,1,Mujeres,55,0.7840982914611817,MORENA-PT-Partido Verde,2,1.2753503111663227,81099.98159481467,JALISCO,55-59,81099.98159481467
16,1,Hombres,60,0.6260383938828235,MORENA-PT-Partido Verde,2,1.5973461208948976,101575.81008989963,MICHOACAN  DE OCAMPO,60-64,-101575.81008989963
15,1,Mujeres,50,1.6066632898079851,MORENA-PT-Partido Verde,2,0.6224079471682654,39579.143563818674,MEXICO,50-54,39579.143563818674
16,1,Mujeres,44,0.7632567139832708,MORENA-PT-Partido Verde,2,1.3101751765552343,83314.50721758243,MICHOACAN  DE OCAMPO,40-44,83314.50721758243
14,1,Hombres,27,0.549308568659551,MORENA-PT-Partido Verde,2,1.820470418730674,115764.36384599587,JALISCO,25-29,-115764.36384599587
9,3,Hombres,39,0.7012470404344406,Movimiento Ciudadano,2,1.4260309738782986,90681.81873057404,COLIMA,35-39,-90681.81873057404
19,3,Mujeres,27,1.453566266829163,Movimiento Ciudadano,2,0.6879631309698864,43747.82110535951,NUEVO LEON,25-29,43747.82110535951
15,3,Hombres,45,0.9686941482381854,Movimiento Ciudadano,2,1.0323175811671332,65645.44353001674,MEXICO,45-49,-65645.44353001674
28,1,Hombres,46,0.9686941482381854,MORENA-PT-Partido Verde,2,1.0323175811671332,65645.44353001674,TAMAULIPAS,45-49,-65645.44353001674
26,1,Mujeres,40,1.198200797319328,MORENA-PT-Partido Verde,2,0.8345846557916233,53071.53621354187,SONORA,40-44,53071.53621354187
20,1,Hombres,30,0.8455605029158749,MORENA-PT-Partido Verde,2,1.1826474824114277,75204.97561882225,OAXACA,30-34,-75204.97561882225
22,1,Mujeres,29,1.453566266829163,MORENA-PT-Partido Verde,2,0.6879631309698864,43747.82110535951,QUERETARO,25-29,43747.82110535951
17,1,Hombres,42,2.3527631472458292,MORENA-PT-Partido Verde,2,0.425032158961947,27027.946727432827,MORELOS,40-44,-27027.946727432827
14,1,Mujeres,33,0.7575168826792147,MORENA-PT-Partido Verde,2,1.320102591592628,83945.79508395727,JALISCO,30-34,83945.79508395727
9,1,Mujeres,53,0.7009395019692667,MORENA-PT-Partido Verde,2,1.4266566475288276,90721.60554138044,COLIMA,50-54,90721.60554138044
15,1,Mujeres,37,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751835,MEXICO,35-39,101836.66731751835
9,1,Mujeres,27,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004168,COLIMA,25-29,100525.96042004168
14,1,Hombres,32,0.8455605029158749,MORENA-PT-Partido Verde,2,1.1826474824114277,75204.97561882225,JALISCO,30-34,-75204.97561882225
30,1,Hombres,21,0.8402214392558371,MORENA-PT-Partido Verde,2,1.1901624420410823,75682.85458455789,VERACRUZ DE IGNACIO DE LA LLAVE,20-24,-75682.85458455789
19,1,Hombres,58,0.7652168364789205,MORENA-PT-Partido Verde,2,1.3068191293351752,83101.09497672977,NUEVO LEON,55-59,-83101.09497672977
16,1,Hombres,36,0.8397506052671342,MORENA-PT-Partido Verde,2,1.1908297460314288,75725.28868353557,MICHOACAN  DE OCAMPO,35-39,-75725.28868353557
2,1,Mujeres,32,0.7575168826792147,MORENA-PT-Partido Verde,2,1.320102591592628,83945.79508395727,BAJA CALIFORNIA,30-34,83945.79508395727
16,1,Mujeres,46,1.100371938753226,MORENA-PT-Partido Verde,2,0.908783625592132,57789.87519263566,MICHOACAN  DE OCAMPO,45-49,57789.87519263566
7,1,Hombres,43,0.8397506052671342,MORENA-PT-Partido Verde,2,1.1908297460314288,75725.28868353557,CIUDAD DE MEXICO,40-44,-75725.28868353557
7,1,Mujeres,65,0.5910224195602302,MORENA-PT-Partido Verde,2,1.69198319201509,107593.8152284375,CIUDAD DE MEXICO,65-100,107593.8152284375
9,1,Mujeres,47,0.5734518885405548,MORENA-PT-Partido Verde,2,1.7438254542068343,110890.4831892106,COLIMA,45-49,110890.4831892106
16,1,Mujeres,32,0.4921120524492657,MORENA-PT-Partido Verde,2,2.0320575263762617,129219.26355905154,MICHOACAN  DE OCAMPO,30-34,129219.26355905154
9,3,Hombres,30,1.0335422546207569,Movimiento Ciudadano,2,0.9675463151401926,61526.6155996312,COLIMA,30-34,-61526.6155996312
15,3,Hombres,47,0.7925070382889164,Movimiento Ciudadano,2,1.2618184466337066,80239.48549822842,MEXICO,45-49,-80239.48549822842
9,3,Hombres,23,0.5458401079084114,Movimiento Ciudadano,2,1.832038330477162,116499.97148376924,COLIMA,20-24,-116499.97148376924
26,3,Hombres,72,0.5453152567825396,Movimiento Ciudadano,2,1.8338016176187408,116612.09954260636,SONORA,65-100,-116612.09954260636
30,3,Hombres,41,0.8397506052671342,Movimiento Ciudadano,2,1.1908297460314288,75725.28868353557,VERACRUZ DE IGNACIO DE LA LLAVE,40-44,-75725.28868353557
23,1,Hombres,57,0.4066985779063897,MORENA-PT-Partido Verde,2,2.458823448923323,156357.46093182586,QUINTANA ROO,55-59,-156357.46093182586
5,1,Mujeres,42,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751835,CHIAPAS,40-44,101836.66731751835
30,1,Hombres,25,1.622509348246559,MORENA-PT-Partido Verde,2,0.6163292686607305,39192.59822739966,VERACRUZ DE IGNACIO DE LA LLAVE,25-29,-39192.59822739966
16,1,Mujeres,31,0.4921120524492657,MORENA-PT-Partido Verde,2,2.0320575263762617,129219.26355905154,MICHOACAN  DE OCAMPO,30-34,129219.26355905154
16,1,Mujeres,38,0.5214441514450278,MORENA-PT-Partido Verde,2,1.9177509177709573,121950.465509692,MICHOACAN  DE OCAMPO,35-39,121950.465509692
15,1,Mujeres,41,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751835,MEXICO,40-44,101836.66731751835
12,1,Hombres,57,0.6260383938828235,MORENA-PT-Partido Verde,2,1.5973461208948976,101575.81008989963,GUERRERO,55-59,-101575.81008989963
15,1,Hombres,39,0.5455342360713059,MORENA-PT-Partido Verde,2,1.83306552344277,116565.29105116636,MEXICO,35-39,-116565.29105116636
15,1,Hombres,65,0.5453152567825396,MORENA-PT-Partido Verde,2,1.8338016176187408,116612.09954260636,MEXICO,65-100,-116612.09954260636
2,2,Mujeres,56,0.654773694532727,PAN-PRI-PRD,2,1.5272452273966814,97118.06924590656,BAJA CALIFORNIA,55-59,97118.06924590656
13,1,Hombres,40,0.5455342360713059,MORENA-PT-Partido Verde,2,1.83306552344277,116565.29105116636,HIDALGO,40-44,-116565.29105116636
21,1,Hombres,59,0.6260383938828235,MORENA-PT-Partido Verde,2,1.5973461208948976,101575.81008989963,PUEBLA,55-59,-101575.81008989963
22,1,Mujeres,45,0.4788700801741992,MORENA-PT-Partido Verde,2,2.088249070888347,132792.50393529516,QUERETARO,45-49,132792.50393529516
26,1,Hombres,43,0.5455342360713059,MORENA-PT-Partido Verde,2,1.83306552344277,116565.29105116636,SONORA,40-44,-116565.29105116636
2,1,Hombres,44,1.6113609878218107,MORENA-PT-Partido Verde,2,0.6205934036865134,39463.75609601111,BAJA CALIFORNIA,40-44,-39463.75609601111
19,1,Hombres,33,1.622509348246559,MORENA-PT-Partido Verde,2,0.6163292686607305,39192.59822739966,NUEVO LEON,30-34,-39192.59822739966
12,1,Hombres,24,0.8402214392558371,MORENA-PT-Partido Verde,2,1.1901624420410823,75682.85458455789,GUERRERO,20-24,-75682.85458455789
15,1,Hombres,45,0.7925070382889164,MORENA-PT-Partido Verde,2,1.2618184466337066,80239.48549822842,MEXICO,45-49,-80239.48549822842
8,2,Hombres,38,0.5455342360713059,PAN-PRI-PRD,2,1.83306552344277,116565.29105116636,COAHUILA DE ZARAGOZA,35-39,-116565.29105116636
6,2,Hombres,65,0.3725502129670507,PAN-PRI-PRD,2,2.684201928206769,170689.35889093575,CHIHUAHUA,65-100,-170689.35889093575
15,1,Hombres,19,0.8402214392558371,MORENA-PT-Partido Verde,2,1.1901624420410823,75682.85458455789,MEXICO,19-19,-75682.85458455789
30,2,Mujeres,46,1.6066632898079851,PAN-PRI-PRD,2,0.6224079471682654,39579.143563818674,VERACRUZ DE IGNACIO DE LA LLAVE,45-49,39579.143563818674
15,1,Mujeres,41,1.198200797319328,MORENA-PT-Partido Verde,2,0.8345846557916233,53071.53621354187,MEXICO,40-44,53071.53621354187
9,1,Hombres,23,1.6122644507266035,MORENA-PT-Partido Verde,2,0.6202456424250545,39441.64183324207,COLIMA,20-24,-39441.64183324207
10,2,Mujeres,67,1.3580812679329148,PAN-PRI-PRD,2,0.73633296004595,46823.67580462692,DURANGO,65-100,46823.67580462692
26,3,Mujeres,65,1.9829470753643388,Movimiento Ciudadano,2,0.5042998940434474,32068.610300324646,SONORA,65-100,32068.610300324646
9,3,Mujeres,43,0.6244347805271155,Movimiento Ciudadano,2,1.6014482715966778,101836.66731751835,COLIMA,40-44,101836.66731751835
9,1,Hombres,18,0.8402214392558371,MORENA-PT-Partido Verde,2,1.1901624420410823,75682.85458455789,COLIMA,18-18,-75682.85458455789
6,1,Mujeres,19,0.7003449965462845,MORENA-PT-Partido Verde,2,1.4278677008209508,90798.61685257989,CHIHUAHUA,19-19,90798.61685257989
30,1,Mujeres,42,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751835,VERACRUZ DE IGNACIO DE LA LLAVE,40-44,101836.66731751835
9,1,Mujeres,60,0.654773694532727,MORENA-PT-Partido Verde,2,1.5272452273966814,97118.06924590656,COLIMA,60-64,97118.06924590656
15,1,Hombres,30,0.8455605029158749,MORENA-PT-Partido Verde,2,1.1826474824114277,75204.97561882225,MEXICO,30-34,-75204.97561882225
7,1,Hombres,33,2.3690409718660086,MORENA-PT-Partido Verde,2,0.4221117371441389,26842.236061430216,CIUDAD DE MEXICO,30-34,-26842.236061430216
21,1,Hombres,39,0.7012470404344406,MORENA-PT-Partido Verde,2,1.4260309738782986,90681.81873057404,PUEBLA,35-39,-90681.81873057404
26,3,Mujeres,36,1.7495041149930255,Movimiento Ciudadano,2,0.5715905389590846,36347.64643367584,SONORA,35-39,36347.64643367584
24,3,Mujeres,45,0.5734518885405548,Movimiento Ciudadano,2,1.7438254542068343,110890.4831892106,SAN LUIS POTOSI,45-49,110890.4831892106
14,2,Mujeres,24,0.45497100005745206,PAN-PRI-PRD,2,2.197942286153894,139767.9346551703,JALISCO,20-24,139767.9346551703
15,2,Hombres,27,1.622509348246559,PAN-PRI-PRD,2,0.6163292686607305,39192.59822739966,MEXICO,25-29,-39192.59822739966
17,2,Hombres,21,2.354082301825943,PAN-PRI-PRD,2,0.4247939841459028,27012.80110585073,MORELOS,20-24,-27012.80110585073
16,1,Hombres,60,1.20127790138419,MORENA-PT-Partido Verde,2,0.8324468458528501,52935.59211632425,MICHOACAN  DE OCAMPO,60-64,-52935.59211632425
16,1,Mujeres,44,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751835,MICHOACAN  DE OCAMPO,40-44,101836.66731751835
14,3,Mujeres,65,0.7077554783613371,Movimiento Ciudadano,2,1.4129173571574398,89847.91916165443,JALISCO,65-100,89847.91916165443
15,3,Mujeres,62,0.654773694532727,Movimiento Ciudadano,2,1.5272452273966814,97118.06924590656,MEXICO,60-64,97118.06924590656
4,1,Hombres,21,0.7016402178123943,MORENA-PT-Partido Verde,2,1.425231870427618,90631.00345686052,CAMPECHE,20-24,-90631.00345686052
16,1,Hombres,39,1.0264407229216197,MORENA-PT-Partido Verde,2,0.9742403800519918,61952.29357719403,MICHOACAN  DE OCAMPO,35-39,-61952.29357719403
30,1,Hombres,47,0.5148430010080732,MORENA-PT-Partido Verde,2,1.942339699756973,123514.07493452611,VERACRUZ DE IGNACIO DE LA LLAVE,45-49,-123514.07493452611
32,1,Mujeres,35,0.4056568090985166,MORENA-PT-Partido Verde,2,2.465137962856536,156759.0031271584,ZACATECAS,35-39,156759.0031271584
19,1,Mujeres,28,0.4921120524492657,MORENA-PT-Partido Verde,2,2.0320575263762617,129219.26355905154,NUEVO LEON,25-29,129219.26355905154
20,1,Hombres,45,0.5148430010080732,MORENA-PT-Partido Verde,2,1.942339699756973,123514.07493452611,OAXACA,45-49,-123514.07493452611
2,1,Mujeres,65,1.9829470753643388,MORENA-PT-Partido Verde,2,0.5042998940434474,32068.610300324646,BAJA CALIFORNIA,65-100,32068.610300324646
7,1,Mujeres,41,1.198200797319328,MORENA-PT-Partido Verde,2,0.8345846557916233,53071.53621354187,CIUDAD DE MEXICO,40-44,53071.53621354187
12,1,Mujeres,45,0.4788700801741992,MORENA-PT-Partido Verde,2,2.088249070888347,132792.50393529516,GUERRERO,45-49,132792.50393529516
15,1,Mujeres,18,0.7003449965462845,MORENA-PT-Partido Verde,2,1.4278677008209508,90798.61685257989,MEXICO,18-18,90798.61685257989
2,1,Hombres,24,0.7016402178123943,MORENA-PT-Partido Verde,2,1.425231870427618,90631.00345686052,BAJA CALIFORNIA,20-24,-90631.00345686052
8,1,Hombres,27,0.7060986874661334,MORENA-PT-Partido Verde,2,1.4162326283150937,90058.7384381414,COAHUILA DE ZARAGOZA,25-29,-90058.7384381414
21,1,Mujeres,19,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691,PUEBLA,19-19,74284.06897413691
15,1,Mujeres,19,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691,MEXICO,19-19,74284.06897413691
21,1,Mujeres,22,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691,PUEBLA,20-24,74284.06897413691
17,1,Mujeres,27,2.1223656092718657,MORENA-PT-Partido Verde,2,0.47117235392024504,29962.018197158704,MORELOS,25-29,29962.018197158704
28,1,Hombres,66,0.5453152567825396,MORENA-PT-Partido Verde,2,1.8338016176187408,116612.09954260636,TAMAULIPAS,65-100,-116612.09954260636
15,1,Mujeres,23,3.0985829835057186,MORENA-PT-Partido Verde,2,0.32272816488155043,20522.39922071789,MEXICO,20-24,20522.39922071789
25,1,Mujeres,53,0.4788700801741992,MORENA-PT-Partido Verde,2,2.088249070888347,132792.50393529516,SINALOA,50-54,132792.50393529516
2,1,Hombres,36,1.6113609878218107,MORENA-PT-Partido Verde,2,0.6205934036865134,39463.75609601111,BAJA CALIFORNIA,35-39,-39463.75609601111
30,1,Hombres,57,2.769823335460022,MORENA-PT-Partido Verde,2,0.36103385627441703,22958.271811752988,VERACRUZ DE IGNACIO DE LA LLAVE,55-59,-22958.271811752988
