estado,voto,genero,edad,ponderado,partido,encuesta,homo_pon,N_estado,rango_edad,total
9,2,Hombres,76,16814.07823801121,MORENA-PT-Partido Verde,3,18029.2859743408,COLIMA,65-100,-18029.2859743408
9,2,Hombres,58,17500.503786801462,MORENA-PT-Partido Verde,3,18765.321714394377,COLIMA,55-59,-18765.321714394377
9,2,Hombres,64,14399.191880167054,MORENA-PT-Partido Verde,3,15439.867980395726,COLIMA,60-64,-15439.867980395726
16,2,Hombres,56,17500.503786801462,MORENA-PT-Partido Verde,3,18765.321714394377,MICHOACAN  DE OCAMPO,55-59,-18765.321714394377
21,2,Hombres,53,24269.35931047486,MORENA-PT-Partido Verde,3,26023.384287186287,PUEBLA,50-54,-26023.384287186287
12,2,Hombres,53,114520.62884941392,MORENA-PT-Partido Verde,3,122797.40454756236,GUERRERO,50-54,-122797.40454756236
12,2,Hombres,53,16814.07823801121,MORENA-PT-Partido Verde,3,18029.2859743408,GUERRERO,50-54,-18029.2859743408
12,9,Hombres,83,41671.68902154573,NS,3,44683.43656833798,GUERRERO,65-100,-44683.43656833798
20,2,Hombres,64,16474.173035571024,MORENA-PT-Partido Verde,3,17664.81472517614,OAXACA,60-64,-17664.81472517614
21,2,Hombres,60,19283.171801228225,MORENA-PT-Partido Verde,3,20676.82890345644,PUEBLA,60-64,-20676.82890345644
16,1,Hombres,54,92621.73863450148,PAN-PRI-PRD,3,99315.81081304612,MICHOACAN  DE OCAMPO,50-54,-99315.81081304612
14,3,Hombres,55,13940.28805250774,Movimiento Ciudadano,3,14947.797691054187,JALISCO,55-59,-14947.797691054187
15,8,Hombres,62,57249.376172331176,Ninguno,3,61386.97347858046,MEXICO,60-64,-61386.97347858046
15,2,Hombres,67,16814.07823801121,MORENA-PT-Partido Verde,3,18029.2859743408,MEXICO,65-100,-18029.2859743408
15,1,Hombres,72,70795.28632797883,PAN-PRI-PRD,3,75911.89030850155,MEXICO,65-100,-75911.89030850155
14,2,Hombres,58,33253.81681840004,MORENA-PT-Partido Verde,3,35657.1775550506,JALISCO,55-59,-35657.1775550506
14,2,Hombres,50,17500.503786801462,MORENA-PT-Partido Verde,3,18765.321714394377,JALISCO,50-54,-18765.321714394377
11,1,Hombres,57,77539.84837531376,PAN-PRI-PRD,3,83143.90363696276,GUANAJUATO,55-59,-83143.90363696276
11,1,Hombres,73,386925.2657890303,PAN-PRI-PRD,3,414889.604345827,GUANAJUATO,65-100,-414889.604345827
25,1,Hombres,55,54327.58810855964,PAN-PRI-PRD,3,58254.01835535134,SINALOA,55-59,-58254.01835535134
14,2,Hombres,62,17500.503786801462,MORENA-PT-Partido Verde,3,18765.321714394377,JALISCO,60-64,-18765.321714394377
14,2,Hombres,50,30802.29111437488,MORENA-PT-Partido Verde,3,33028.47217104707,JALISCO,50-54,-33028.47217104707
9,2,Hombres,72,41271.431525359534,MORENA-PT-Partido Verde,3,44254.25117024696,COLIMA,65-100,-44254.25117024696
9,2,Hombres,59,12814.514388284812,MORENA-PT-Partido Verde,3,13740.660728364675,COLIMA,55-59,-13740.660728364675
15,2,Hombres,58,12814.514388284812,MORENA-PT-Partido Verde,3,13740.660728364675,MEXICO,55-59,-13740.660728364675
30,2,Hombres,67,16814.07823801121,MORENA-PT-Partido Verde,3,18029.2859743408,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,-18029.2859743408
15,1,Hombres,64,25567.342820389153,PAN-PRI-PRD,3,27415.17725727725,MEXICO,60-64,-27415.17725727725
30,9,Hombres,56,19834.704726734,NS,3,21268.22289469699,VERACRUZ DE IGNACIO DE LA LLAVE,55-59,-21268.22289469699
30,2,Hombres,65,16474.173035571024,MORENA-PT-Partido Verde,3,17664.81472517614,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,-17664.81472517614
30,2,Hombres,61,17861.584872305055,MORENA-PT-Partido Verde,3,19152.499296080216,VERACRUZ DE IGNACIO DE LA LLAVE,60-64,-19152.499296080216
30,2,Hombres,62,18893.352607930567,MORENA-PT-Partido Verde,3,20258.836218114822,VERACRUZ DE IGNACIO DE LA LLAVE,60-64,-20258.836218114822
15,2,Hombres,83,16474.173035571024,MORENA-PT-Partido Verde,3,17664.81472517614,MEXICO,65-100,-17664.81472517614
15,8,Hombres,65,100103.56066969088,Ninguno,3,107338.36828970916,MEXICO,65-100,-107338.36828970916
29,2,Hombres,60,23992.83239786975,MORENA-PT-Partido Verde,3,25726.87188154705,TLAXCALA,60-64,-25726.87188154705
29,1,Hombres,60,38198.92836718932,PAN-PRI-PRD,3,40959.688286003584,TLAXCALA,60-64,-40959.688286003584
17,1,Hombres,77,186801.68340828485,PAN-PRI-PRD,3,200302.44435537967,MORELOS,65-100,-200302.44435537967
11,2,Hombres,69,31148.227821999302,MORENA-PT-Partido Verde,3,33399.41084175474,GUANAJUATO,65-100,-33399.41084175474
11,1,Hombres,65,184742.3503287795,PAN-PRI-PRD,3,198094.27662347947,GUANAJUATO,65-100,-198094.27662347947
4,2,Hombres,53,22585.753950355436,MORENA-PT-Partido Verde,3,24218.0993303871,CAMPECHE,50-54,-24218.0993303871
31,9,Hombres,62,51603.13527044656,NS,3,55332.66051184489,YUCATAN,60-64,-55332.66051184489
20,2,Hombres,57,17213.28192185949,MORENA-PT-Partido Verde,3,18457.341397672903,OAXACA,55-59,-18457.341397672903
19,2,Hombres,50,30478.666027710224,MORENA-PT-Partido Verde,3,32681.457654202637,NUEVO LEON,50-54,-32681.457654202637
15,1,Hombres,50,126982.50739118012,PAN-PRI-PRD,3,136159.94329792203,MEXICO,50-54,-136159.94329792203
2,3,Hombres,52,47443.55975043063,Movimiento Ciudadano,3,50872.45903540017,BAJA CALIFORNIA,50-54,-50872.45903540017
14,2,Hombres,57,23992.83239786975,MORENA-PT-Partido Verde,3,25726.87188154705,JALISCO,55-59,-25726.87188154705
14,2,Hombres,58,15492.35253443781,MORENA-PT-Partido Verde,3,16612.03488557816,JALISCO,55-59,-16612.03488557816
14,2,Hombres,86,31746.643799941867,MORENA-PT-Partido Verde,3,34041.0762750433,JALISCO,65-100,-34041.0762750433
2,2,Hombres,56,23992.83239786975,MORENA-PT-Partido Verde,3,25726.87188154705,BAJA CALIFORNIA,55-59,-25726.87188154705
17,2,Hombres,60,17596.583849459676,MORENA-PT-Partido Verde,3,18868.34579347719,MORELOS,60-64,-18868.34579347719
17,1,Hombres,53,48728.280916740565,PAN-PRI-PRD,3,52250.03114948296,MORELOS,50-54,-52250.03114948296
14,1,Hombres,62,194067.17541993532,PAN-PRI-PRD,3,208093.03693905193,JALISCO,60-64,-208093.03693905193
5,2,Hombres,53,40222.50567246819,MORENA-PT-Partido Verde,3,43129.51605839856,CHIAPAS,50-54,-43129.51605839856
5,1,Hombres,54,124415.49097373625,PAN-PRI-PRD,3,133407.40031365686,CHIAPAS,50-54,-133407.40031365686
30,2,Hombres,63,27516.103028489364,MORENA-PT-Partido Verde,3,29504.780659254186,VERACRUZ DE IGNACIO DE LA LLAVE,60-64,-29504.780659254186
8,2,Hombres,52,17213.28192185949,MORENA-PT-Partido Verde,3,18457.341397672903,COAHUILA DE ZARAGOZA,50-54,-18457.341397672903
16,2,Hombres,52,17213.28192185949,MORENA-PT-Partido Verde,3,18457.341397672903,MICHOACAN  DE OCAMPO,50-54,-18457.341397672903
2,2,Hombres,53,17213.28192185949,MORENA-PT-Partido Verde,3,18457.341397672903,BAJA CALIFORNIA,50-54,-18457.341397672903
2,2,Hombres,53,23992.83239786975,MORENA-PT-Partido Verde,3,25726.87188154705,BAJA CALIFORNIA,50-54,-25726.87188154705
20,2,Hombres,62,21594.10503440618,MORENA-PT-Partido Verde,3,23154.780744692875,OAXACA,60-64,-23154.780744692875
14,2,Hombres,84,78319.92995410037,MORENA-PT-Partido Verde,3,83980.36423076827,JALISCO,65-100,-83980.36423076827
19,1,Hombres,70,124888.85550718324,PAN-PRI-PRD,3,133914.97643069507,NUEVO LEON,65-100,-133914.97643069507
19,1,Hombres,64,91101.61162393904,PAN-PRI-PRD,3,97685.81931408947,NUEVO LEON,60-64,-97685.81931408947
19,3,Hombres,64,59429.43636061072,Movimiento Ciudadano,3,63724.593657301375,NUEVO LEON,60-64,-63724.593657301375
19,3,Hombres,62,55910.51681651047,Movimiento Ciudadano,3,59951.35043318845,NUEVO LEON,60-64,-59951.35043318845
19,1,Hombres,50,89599.55386236064,PAN-PRI-PRD,3,96075.20298709668,NUEVO LEON,50-54,-96075.20298709668
19,2,Hombres,73,23992.83239786975,MORENA-PT-Partido Verde,3,25726.87188154705,NUEVO LEON,65-100,-25726.87188154705
26,1,Hombres,66,50121.27270006319,PAN-PRI-PRD,3,53743.69894773636,SONORA,65-100,-53743.69894773636
12,2,Hombres,63,143363.9905698047,MORENA-PT-Partido Verde,3,153725.36917084278,GUERRERO,60-64,-153725.36917084278
12,2,Hombres,80,22129.171367588304,MORENA-PT-Partido Verde,3,23728.518049802708,GUERRERO,65-100,-23728.518049802708
12,2,Hombres,60,207478.80277959743,MORENA-PT-Partido Verde,3,222473.96592164732,GUERRERO,60-64,-222473.96592164732
16,3,Hombres,54,40817.0880810628,Movimiento Ciudadano,3,43767.07085790164,MICHOACAN  DE OCAMPO,50-54,-43767.07085790164
16,1,Hombres,66,91101.61162393904,PAN-PRI-PRD,3,97685.81931408947,MICHOACAN  DE OCAMPO,65-100,-97685.81931408947
21,1,Hombres,51,38198.92836718932,PAN-PRI-PRD,3,40959.688286003584,PUEBLA,50-54,-40959.688286003584
21,2,Hombres,50,23992.83239786975,MORENA-PT-Partido Verde,3,25726.87188154705,PUEBLA,50-54,-25726.87188154705
30,2,Hombres,67,23992.83239786975,MORENA-PT-Partido Verde,3,25726.87188154705,VERACRUZ DE IGNACIO DE LA LLAVE,65-100,-25726.87188154705
2,2,Hombres,65,23992.83239786975,MORENA-PT-Partido Verde,3,25726.87188154705,BAJA CALIFORNIA,65-100,-25726.87188154705
2,2,Hombres,56,23992.83239786975,MORENA-PT-Partido Verde,3,25726.87188154705,BAJA CALIFORNIA,55-59,-25726.87188154705
2,2,Hombres,59,27516.103028489364,MORENA-PT-Partido Verde,3,29504.780659254186,BAJA CALIFORNIA,55-59,-29504.780659254186
14,2,Hombres,57,16865.30661250933,MORENA-PT-Partido Verde,3,18084.21678890899,JALISCO,55-59,-18084.21678890899
5,2,Hombres,73,18045.220225927183,MORENA-PT-Partido Verde,3,19349.406569769944,CHIAPAS,65-100,-19349.406569769944
28,2,Hombres,74,23992.83239786975,MORENA-PT-Partido Verde,3,25726.87188154705,TAMAULIPAS,65-100,-25726.87188154705
21,1,Hombres,50,45550.80581196953,PAN-PRI-PRD,3,48842.909657044744,PUEBLA,50-54,-48842.909657044744
20,1,Hombres,61,31676.030695547932,PAN-PRI-PRD,3,33965.359733545585,OAXACA,60-64,-33965.359733545585
14,2,Hombres,72,22585.753950355436,MORENA-PT-Partido Verde,3,24218.0993303871,JALISCO,65-100,-24218.0993303871
14,1,Hombres,79,34490.036697329175,PAN-PRI-PRD,3,36982.74303707578,JALISCO,65-100,-36982.74303707578
20,2,Hombres,64,22585.753950355436,MORENA-PT-Partido Verde,3,24218.0993303871,OAXACA,60-64,-24218.0993303871
20,3,Hombres,66,26854.545113074146,Movimiento Ciudadano,3,28795.40981675116,OAXACA,65-100,-28795.40981675116
19,2,Hombres,50,10024.864280633201,MORENA-PT-Partido Verde,3,10749.393598091676,NUEVO LEON,50-54,-10749.393598091676
15,9,Hombres,65,78605.037214857,NS,3,84286.07711403069,MEXICO,65-100,-84286.07711403069
14,2,Hombres,50,41844.09746534916,MORENA-PT-Partido Verde,3,44868.30552717844,JALISCO,50-54,-44868.30552717844
9,2,Hombres,53,259849.2155676772,MORENA-PT-Partido Verde,3,278629.3575752933,COLIMA,50-54,-278629.3575752933
9,2,Hombres,64,17213.28192185949,MORENA-PT-Partido Verde,3,18457.341397672903,COLIMA,60-64,-18457.341397672903
9,1,Hombres,56,257504.19172522993,PAN-PRI-PRD,3,276114.85128635797,COLIMA,55-59,-276114.85128635797
9,1,Hombres,71,38332.00241930855,PAN-PRI-PRD,3,41102.38002964005,COLIMA,65-100,-41102.38002964005
9,1,Hombres,74,103761.74053932876,PAN-PRI-PRD,3,111260.93663283586,COLIMA,65-100,-111260.93663283586
9,8,Hombres,58,219991.25859938152,Ninguno,3,235890.73733324956,COLIMA,55-59,-235890.73733324956
15,1,Hombres,70,125564.826212403,PAN-PRI-PRD,3,134639.80172186875,MEXICO,65-100,-134639.80172186875
15,1,Hombres,83,89259.94588982467,PAN-PRI-PRD,3,95711.05044960136,MEXICO,65-100,-95711.05044960136
15,9,Hombres,58,249185.16173279312,NS,3,267194.5781295642,MEXICO,55-59,-267194.5781295642
15,1,Hombres,59,126982.50739118012,PAN-PRI-PRD,3,136159.94329792203,MEXICO,55-59,-136159.94329792203
19,2,Mujeres,28,64189.58055088622,MORENA-PT-Partido Verde,3,68828.76884137766,NUEVO LEON,25-29,68828.76884137766
17,2,Mujeres,27,439686.2234119936,MORENA-PT-Partido Verde,3,471463.76677086134,MORELOS,25-29,471463.76677086134
16,2,Mujeres,24,132730.53511055544,MORENA-PT-Partido Verde,3,142323.39954417496,MICHOACAN  DE OCAMPO,20-24,142323.39954417496
12,1,Mujeres,23,117727.17310206064,PAN-PRI-PRD,3,126235.69610907376,GUERRERO,20-24,126235.69610907376
21,2,Mujeres,28,193782.5695466543,MORENA-PT-Partido Verde,3,207787.86168015725,PUEBLA,25-29,207787.86168015725
9,2,Mujeres,29,59364.107137049315,MORENA-PT-Partido Verde,3,63654.54287976855,COLIMA,25-29,63654.54287976855
21,8,Mujeres,26,64769.63035570647,Ninguno,3,69450.74071889771,PUEBLA,25-29,69450.74071889771
14,2,Mujeres,25,113992.95074540256,MORENA-PT-Partido Verde,3,122231.5894428062,JALISCO,25-29,122231.5894428062
25,2,Mujeres,27,38224.46786201134,MORENA-PT-Partido Verde,3,40987.0736025977,SINALOA,25-29,40987.0736025977
15,9,Mujeres,25,200707.529611111,NS,3,215213.3109730438,MEXICO,25-29,215213.3109730438
29,3,Mujeres,23,27427.893216202767,Movimiento Ciudadano,3,29410.19563895478,TLAXCALA,20-24,29410.19563895478
1,2,Mujeres,22,27109.00480493523,MORENA-PT-Partido Verde,3,29068.260132335796,AGUASCALIENTES,20-24,29068.260132335796
1,2,Mujeres,21,53614.46920560239,MORENA-PT-Partido Verde,3,57489.360046217334,AGUASCALIENTES,20-24,57489.360046217334
7,2,Mujeres,21,29266.58528630481,MORENA-PT-Partido Verde,3,31381.775923128804,CIUDAD DE MEXICO,20-24,31381.775923128804
7,2,Mujeres,25,50470.20666739445,MORENA-PT-Partido Verde,3,54117.85149978971,CIUDAD DE MEXICO,25-29,54117.85149978971
3,2,Mujeres,28,78194.4336503514,MORENA-PT-Partido Verde,3,83845.79790384957,BAJA CALIFORNIA SUR,25-29,83845.79790384957
3,3,Mujeres,29,52758.48602489524,Movimiento Ciudadano,3,56571.51219659174,BAJA CALIFORNIA SUR,25-29,56571.51219659174
1,2,Mujeres,21,127232.81477057864,MORENA-PT-Partido Verde,3,136428.34120001228,AGUASCALIENTES,20-24,136428.34120001228
19,8,Mujeres,24,79201.3028779794,Ninguno,3,84925.43682230246,NUEVO LEON,20-24,84925.43682230246
14,2,Mujeres,20,43689.30786515457,MORENA-PT-Partido Verde,3,46846.875241794834,JALISCO,20-24,46846.875241794834
14,3,Mujeres,28,28432.372698937925,Movimiento Ciudadano,3,30487.27209793361,JALISCO,25-29,30487.27209793361
16,2,Mujeres,21,21475.709375706458,MORENA-PT-Partido Verde,3,23027.82824937308,MICHOACAN  DE OCAMPO,20-24,23027.82824937308
16,2,Mujeres,27,15805.53490514177,MORENA-PT-Partido Verde,3,16947.851957654042,MICHOACAN  DE OCAMPO,25-29,16947.851957654042
18,2,Mujeres,26,14633.292643152405,MORENA-PT-Partido Verde,3,15690.887961564402,NAYARIT,25-29,15690.887961564402
17,1,Mujeres,18,93303.71718998204,PAN-PRI-PRD,3,100047.07816122168,MORELOS,18-18,100047.07816122168
19,1,Mujeres,24,100054.31953880984,PAN-PRI-PRD,3,107285.5683432722,NUEVO LEON,20-24,107285.5683432722
19,1,Mujeres,27,17644.814304839932,PAN-PRI-PRD,3,18920.062019630914,NUEVO LEON,25-29,18920.062019630914
13,2,Mujeres,18,50470.20666739445,MORENA-PT-Partido Verde,3,54117.85149978971,HIDALGO,18-18,54117.85149978971
13,2,Mujeres,29,25519.175985976188,MORENA-PT-Partido Verde,3,27363.529250183587,HIDALGO,25-29,27363.529250183587
12,2,Mujeres,29,31731.340680055477,MORENA-PT-Partido Verde,3,34024.667149260385,GUERRERO,25-29,34024.667149260385
19,2,Mujeres,22,52617.033928975325,MORENA-PT-Partido Verde,3,56419.83690087172,NUEVO LEON,20-24,56419.83690087172
19,2,Mujeres,21,34436.82649538873,MORENA-PT-Partido Verde,3,36925.68716199558,NUEVO LEON,20-24,36925.68716199558
19,2,Mujeres,28,65840.82091484751,MORENA-PT-Partido Verde,3,70599.34967922168,NUEVO LEON,25-29,70599.34967922168
19,1,Mujeres,27,20755.922250157004,PAN-PRI-PRD,3,22256.019783664717,NUEVO LEON,25-29,22256.019783664717
1,1,Mujeres,21,97521.5562773841,PAN-PRI-PRD,3,104569.75410123318,AGUASCALIENTES,20-24,104569.75410123318
3,1,Mujeres,21,76254.40414816205,PAN-PRI-PRD,3,81765.556204096,BAJA CALIFORNIA SUR,20-24,81765.556204096
3,2,Mujeres,27,53614.46920560239,MORENA-PT-Partido Verde,3,57489.360046217334,BAJA CALIFORNIA SUR,25-29,57489.360046217334
30,2,Mujeres,29,50470.20666739445,MORENA-PT-Partido Verde,3,54117.85149978971,VERACRUZ DE IGNACIO DE LA LLAVE,25-29,54117.85149978971
27,2,Mujeres,19,51511.53880451826,MORENA-PT-Partido Verde,3,55234.4440735077,TABASCO,19-19,55234.4440735077
27,2,Mujeres,24,46749.46057655424,MORENA-PT-Partido Verde,3,50128.19507259305,TABASCO,20-24,50128.19507259305
27,2,Mujeres,20,70947.2108881522,MORENA-PT-Partido Verde,3,76074.79494728807,TABASCO,20-24,76074.79494728807
27,2,Mujeres,22,41692.431916643654,MORENA-PT-Partido Verde,3,44705.67861945505,TABASCO,20-24,44705.67861945505
4,2,Mujeres,22,45059.173959036016,MORENA-PT-Partido Verde,3,48315.74598234535,CAMPECHE,20-24,48315.74598234535
4,2,Mujeres,28,25519.175985976188,MORENA-PT-Partido Verde,3,27363.529250183587,CAMPECHE,25-29,27363.529250183587
4,2,Mujeres,27,44007.80184617309,MORENA-PT-Partido Verde,3,47188.38781141687,CAMPECHE,25-29,47188.38781141687
31,2,Mujeres,21,53614.46920560239,MORENA-PT-Partido Verde,3,57489.360046217334,YUCATAN,20-24,57489.360046217334
30,2,Mujeres,27,23895.67939552026,MORENA-PT-Partido Verde,3,25622.697317956343,VERACRUZ DE IGNACIO DE LA LLAVE,25-29,25622.697317956343
19,9,Mujeres,27,90741.16922154988,NS,3,97299.32657520944,NUEVO LEON,25-29,97299.32657520944
19,2,Mujeres,26,464876.31888355914,MORENA-PT-Partido Verde,3,498474.43179507274,NUEVO LEON,25-29,498474.43179507274
15,1,Mujeres,25,129035.97187852656,PAN-PRI-PRD,3,138361.81829555504,MEXICO,25-29,138361.81829555504
15,2,Mujeres,29,27109.00480493523,MORENA-PT-Partido Verde,3,29068.260132335796,MEXICO,25-29,29068.260132335796
21,2,Mujeres,19,51511.53880451826,MORENA-PT-Partido Verde,3,55234.4440735077,PUEBLA,19-19,55234.4440735077
21,1,Mujeres,18,43587.935135386775,PAN-PRI-PRD,3,46738.17597745744,PUEBLA,18-18,46738.17597745744
21,2,Mujeres,21,31089.875377891607,MORENA-PT-Partido Verde,3,33336.84107805868,PUEBLA,20-24,33336.84107805868
21,2,Mujeres,18,45424.35531624304,MORENA-PT-Partido Verde,3,48707.320175612695,PUEBLA,18-18,48707.320175612695
2,2,Mujeres,27,27668.334353452,MORENA-PT-Partido Verde,3,29668.014233712012,BAJA CALIFORNIA,25-29,29668.014233712012
2,9,Mujeres,18,59878.081861870465,NS,3,64205.66421786456,BAJA CALIFORNIA,18-18,64205.66421786456
23,1,Mujeres,25,43799.53094994519,PAN-PRI-PRD,3,46965.0645048953,QUINTANA ROO,25-29,46965.0645048953
23,2,Mujeres,24,26045.703215045025,MORENA-PT-Partido Verde,3,27928.11030254832,QUINTANA ROO,20-24,27928.11030254832
18,2,Mujeres,29,218041.72116016576,MORENA-PT-Partido Verde,3,233800.3005271542,NAYARIT,25-29,233800.3005271542
15,2,Mujeres,29,26045.703215045025,MORENA-PT-Partido Verde,3,27928.11030254832,MEXICO,25-29,27928.11030254832
15,8,Mujeres,22,62669.87406919264,Ninguno,3,67199.22826426936,MEXICO,20-24,67199.22826426936
17,2,Mujeres,29,27109.00480493523,MORENA-PT-Partido Verde,3,29068.260132335796,MORELOS,25-29,29068.260132335796
27,2,Mujeres,18,142720.78986682548,MORENA-PT-Partido Verde,3,153035.68227580425,TABASCO,18-18,153035.68227580425
7,2,Mujeres,25,50470.20666739445,MORENA-PT-Partido Verde,3,54117.85149978971,CIUDAD DE MEXICO,25-29,54117.85149978971
7,2,Mujeres,27,87070.35682389016,MORENA-PT-Partido Verde,3,93363.21271046328,CIUDAD DE MEXICO,25-29,93363.21271046328
5,2,Mujeres,19,50470.20666739445,MORENA-PT-Partido Verde,3,54117.85149978971,CHIAPAS,19-19,54117.85149978971
5,2,Mujeres,23,44007.80184617309,MORENA-PT-Partido Verde,3,47188.38781141687,CHIAPAS,20-24,47188.38781141687
14,2,Mujeres,21,29266.58528630481,MORENA-PT-Partido Verde,3,31381.775923128804,JALISCO,20-24,31381.775923128804
10,2,Mujeres,28,29266.58528630481,MORENA-PT-Partido Verde,3,31381.775923128804,DURANGO,25-29,31381.775923128804
10,2,Mujeres,28,29266.58528630481,MORENA-PT-Partido Verde,3,31381.775923128804,DURANGO,25-29,31381.775923128804
10,2,Mujeres,25,22494.298561920383,MORENA-PT-Partido Verde,3,24120.03416566922,DURANGO,25-29,24120.03416566922
2,2,Mujeres,25,53614.46920560239,MORENA-PT-Partido Verde,3,57489.360046217334,BAJA CALIFORNIA,25-29,57489.360046217334
16,3,Mujeres,28,73123.60345201407,Movimiento Ciudadano,3,78408.48243052982,MICHOACAN  DE OCAMPO,25-29,78408.48243052982
31,2,Mujeres,27,26045.703215045025,MORENA-PT-Partido Verde,3,27928.11030254832,YUCATAN,25-29,27928.11030254832
30,1,Mujeres,26,55370.791401306204,PAN-PRI-PRD,3,59372.617319151956,VERACRUZ DE IGNACIO DE LA LLAVE,25-29,59372.617319151956
30,2,Mujeres,29,19850.213248541902,MORENA-PT-Partido Verde,3,21284.852267461654,VERACRUZ DE IGNACIO DE LA LLAVE,25-29,21284.852267461654
8,1,Mujeres,26,84554.91068346548,PAN-PRI-PRD,3,90665.96715368674,COAHUILA DE ZARAGOZA,25-29,90665.96715368674
21,1,Mujeres,18,132080.3491504639,PAN-PRI-PRD,3,141626.22254493326,PUEBLA,18-18,141626.22254493326
21,1,Mujeres,22,119657.1743898476,PAN-PRI-PRD,3,128305.18482298336,PUEBLA,20-24,128305.18482298336
21,2,Mujeres,24,29870.43135341816,MORENA-PT-Partido Verde,3,32029.26389566933,PUEBLA,20-24,32029.26389566933
21,2,Mujeres,23,45424.35531624304,MORENA-PT-Partido Verde,3,48707.320175612695,PUEBLA,20-24,48707.320175612695
7,2,Mujeres,20,50470.20666739445,MORENA-PT-Partido Verde,3,54117.85149978971,CIUDAD DE MEXICO,20-24,54117.85149978971
7,2,Mujeres,26,25519.175985976188,MORENA-PT-Partido Verde,3,27363.529250183587,CIUDAD DE MEXICO,25-29,27363.529250183587
2,2,Mujeres,27,31089.875377891607,MORENA-PT-Partido Verde,3,33336.84107805868,BAJA CALIFORNIA,25-29,33336.84107805868
2,2,Mujeres,29,27109.00480493523,MORENA-PT-Partido Verde,3,29068.260132335796,BAJA CALIFORNIA,25-29,29068.260132335796
24,2,Mujeres,22,26045.703215045025,MORENA-PT-Partido Verde,3,27928.11030254832,SAN LUIS POTOSI,20-24,27928.11030254832
26,1,Mujeres,29,26813.00724862582,PAN-PRI-PRD,3,28750.869876690143,SONORA,25-29,28750.869876690143
26,9,Mujeres,28,38506.62393997159,NS,3,41289.62201155203,SONORA,25-29,41289.62201155203
26,2,Mujeres,29,51511.53880451826,MORENA-PT-Partido Verde,3,55234.4440735077,SONORA,25-29,55234.4440735077
2,9,Mujeres,21,40905.56270250167,NS,3,43861.93982596597,BAJA CALIFORNIA,20-24,43861.93982596597
20,2,Mujeres,18,53614.46920560239,MORENA-PT-Partido Verde,3,57489.360046217334,OAXACA,18-18,57489.360046217334
26,2,Mujeres,26,50470.20666739445,MORENA-PT-Partido Verde,3,54117.85149978971,SONORA,25-29,54117.85149978971
26,9,Mujeres,20,58305.31463723571,NS,3,62519.22802655989,SONORA,20-24,62519.22802655989
26,2,Mujeres,29,73843.5919730779,MORENA-PT-Partido Verde,3,79180.50684725681,SONORA,25-29,79180.50684725681
26,2,Mujeres,28,29266.58528630481,MORENA-PT-Partido Verde,3,31381.775923128804,SONORA,25-29,31381.775923128804
12,2,Mujeres,27,31089.875377891607,MORENA-PT-Partido Verde,3,33336.84107805868,GUERRERO,25-29,33336.84107805868
12,2,Mujeres,21,101455.65201170286,MORENA-PT-Partido Verde,3,108788.179639668,GUERRERO,20-24,108788.179639668
12,2,Mujeres,23,20859.216357080608,MORENA-PT-Partido Verde,3,22366.779289290167,GUERRERO,20-24,22366.779289290167
25,2,Mujeres,28,20795.04194736802,MORENA-PT-Partido Verde,3,22297.966787732566,SINALOA,25-29,22297.966787732566
25,2,Mujeres,29,22546.346081473155,MORENA-PT-Partido Verde,3,24175.843327550636,SINALOA,25-29,24175.843327550636
32,2,Mujeres,21,51511.53880451826,MORENA-PT-Partido Verde,3,55234.4440735077,ZACATECAS,20-24,55234.4440735077
32,2,Mujeres,26,50470.20666739445,MORENA-PT-Partido Verde,3,54117.85149978971,ZACATECAS,25-29,54117.85149978971
5,2,Mujeres,25,27109.00480493523,MORENA-PT-Partido Verde,3,29068.260132335796,CHIAPAS,25-29,29068.260132335796
8,1,Mujeres,19,31972.461377560077,PAN-PRI-PRD,3,34283.214418287316,COAHUILA DE ZARAGOZA,19-19,34283.214418287316
8,2,Mujeres,28,29870.43135341816,MORENA-PT-Partido Verde,3,32029.26389566933,COAHUILA DE ZARAGOZA,25-29,32029.26389566933
10,2,Mujeres,18,68528.6086709814,MORENA-PT-Partido Verde,3,73481.39253686221,DURANGO,18-18,73481.39253686221
2,2,Mujeres,28,27109.00480493523,MORENA-PT-Partido Verde,3,29068.260132335796,BAJA CALIFORNIA,25-29,29068.260132335796
14,3,Mujeres,18,51582.90058967408,Movimiento Ciudadano,3,55310.96340534387,JALISCO,18-18,55310.96340534387
19,3,Mujeres,25,25776.127132832928,Movimiento Ciudadano,3,27639.051086262723,NUEVO LEON,25-29,27639.051086262723
19,1,Mujeres,20,93303.71718998204,PAN-PRI-PRD,3,100047.07816122168,NUEVO LEON,20-24,100047.07816122168
2,8,Mujeres,18,72775.90685098151,Ninguno,3,78035.65667323374,BAJA CALIFORNIA,18-18,78035.65667323374
2,2,Mujeres,23,25755.76940225913,MORENA-PT-Partido Verde,3,27617.22203675385,BAJA CALIFORNIA,20-24,27617.22203675385
21,3,Mujeres,26,30811.631445479117,Movimiento Ciudadano,3,33038.48755804536,PUEBLA,25-29,33038.48755804536
20,2,Mujeres,25,26045.703215045025,MORENA-PT-Partido Verde,3,27928.11030254832,OAXACA,25-29,27928.11030254832
24,2,Mujeres,22,51511.53880451826,MORENA-PT-Partido Verde,3,55234.4440735077,SAN LUIS POTOSI,20-24,55234.4440735077
