estado,voto,genero,edad,ponderado,partido,encuesta,homo_pon,N_estado,rango_edad,total
21,7,Mujeres,35,50358.138912344424,MORENA-PT-Partido Verde,1,53586.92527219573,PUEBLA,35-39,53586.92527219573
21,98,Mujeres,31,49825.16154140647,NS,1,53019.775270923106,PUEBLA,30-34,53019.775270923106
21,7,Mujeres,31,72751.18318188279,MORENA-PT-Partido Verde,1,77415.73260714216,PUEBLA,30-34,77415.73260714216
21,7,Mujeres,22,69103.15858488984,MORENA-PT-Partido Verde,1,73533.80953189774,PUEBLA,20-24,73533.80953189774
21,7,Hombres,23,97454.71604131238,MORENA-PT-Partido Verde,1,103703.16891613136,PUEBLA,20-24,-103703.16891613136
9,7,Mujeres,64,65793.24101643435,MORENA-PT-Partido Verde,1,70011.67171606846,COLIMA,60-64,70011.67171606846
9,1,Mujeres,70,122722.10306766804,PAN-PRI-PRD,1,130590.6117337026,COLIMA,65-100,130590.6117337026
9,7,Hombres,63,35506.21283440943,MORENA-PT-Partido Verde,1,37782.74604564009,COLIMA,60-64,-37782.74604564009
9,7,Mujeres,35,68249.40931835843,MORENA-PT-Partido Verde,1,72625.32087177382,COLIMA,35-39,72625.32087177382
9,3,Hombres,60,81138.75546498818,PAN-PRI-PRD,1,86341.0864597193,COLIMA,60-64,-86341.0864597193
9,7,Mujeres,48,55092.20605941911,MORENA-PT-Partido Verde,1,58624.52411764596,COLIMA,45-49,58624.52411764596
9,1,Hombres,62,78547.92036283009,PAN-PRI-PRD,1,83584.13614323543,COLIMA,60-64,-83584.13614323543
9,1,Hombres,39,162402.63424417283,PAN-PRI-PRD,1,172815.31869949467,COLIMA,35-39,-172815.31869949467
9,1,Hombres,28,207723.0850150639,PAN-PRI-PRD,1,221041.55702393444,COLIMA,25-29,-221041.55702393444
9,98,Mujeres,45,76158.57530680539,NS,1,81041.59470441152,COLIMA,45-49,81041.59470441152
9,99,Hombres,63,42110.769996516574,NR,1,44810.764132603654,COLIMA,60-64,-44810.764132603654
9,7,Mujeres,65,58990.65312132819,MORENA-PT-Partido Verde,1,62772.92586354374,COLIMA,65-100,62772.92586354374
9,7,Mujeres,29,58124.42355827954,MORENA-PT-Partido Verde,1,61851.15671428163,COLIMA,25-29,61851.15671428163
9,7,Mujeres,65,40400.976213060465,MORENA-PT-Partido Verde,1,42991.34439859781,COLIMA,65-100,42991.34439859781
9,1,Hombres,37,87066.59509117987,PAN-PRI-PRD,1,92648.99826772354,COLIMA,35-39,-92648.99826772354
9,1,Mujeres,62,56447.07769987594,PAN-PRI-PRD,1,60066.26535190709,COLIMA,60-64,60066.26535190709
9,1,Mujeres,64,105288.99291680258,PAN-PRI-PRD,1,112039.75200986589,COLIMA,60-64,112039.75200986589
9,7,Mujeres,23,58124.42355827954,MORENA-PT-Partido Verde,1,61851.15671428163,COLIMA,20-24,61851.15671428163
9,3,Mujeres,62,125019.77946190364,PAN-PRI-PRD,1,133035.60703926595,COLIMA,60-64,133035.60703926595
9,7,Hombres,49,83377.06558155261,MORENA-PT-Partido Verde,1,88722.90913114721,COLIMA,45-49,-88722.90913114721
9,7,Mujeres,24,58124.42355827954,MORENA-PT-Partido Verde,1,61851.15671428163,COLIMA,20-24,61851.15671428163
9,7,Mujeres,68,93311.85116024937,MORENA-PT-Partido Verde,1,99294.67814206293,COLIMA,65-100,99294.67814206293
9,98,Mujeres,68,81547.72552206051,NS,1,86776.27823527415,COLIMA,65-100,86776.27823527415
9,96,Mujeres,59,81461.03979971273,Ninguno,1,86684.03452996758,COLIMA,55-59,86684.03452996758
9,7,Mujeres,59,58927.94570251481,MORENA-PT-Partido Verde,1,62706.197866073184,COLIMA,55-59,62706.197866073184
9,3,Hombres,61,100567.79173118524,PAN-PRI-PRD,1,107015.84404597049,COLIMA,60-64,-107015.84404597049
9,3,Hombres,19,138030.10784507045,PAN-PRI-PRD,1,146880.11181830545,COLIMA,19-19,-146880.11181830545
9,7,Mujeres,26,79499.85759736717,MORENA-PT-Partido Verde,1,84597.10823777117,COLIMA,25-29,84597.10823777117
9,5,Mujeres,57,58927.94570251481,MORENA-PT-Partido Verde,1,62706.197866073184,COLIMA,55-59,62706.197866073184
9,98,Hombres,33,167212.9715610401,NS,1,177934.07788918016,COLIMA,30-34,-177934.07788918016
9,99,Hombres,88,60836.40913099193,NR,1,64737.02524244894,COLIMA,65-100,-64737.02524244894
9,96,Hombres,23,111363.5983693795,Ninguno,1,118503.83975170887,COLIMA,20-24,-118503.83975170887
9,1,Mujeres,68,122722.10306766804,PAN-PRI-PRD,1,130590.6117337026,COLIMA,65-100,130590.6117337026
9,3,Hombres,71,60836.40913099193,PAN-PRI-PRD,1,64737.02524244894,COLIMA,65-100,-64737.02524244894
9,1,Hombres,43,181270.83372114884,PAN-PRI-PRD,1,192893.28061849135,COLIMA,40-44,-192893.28061849135
9,2,Mujeres,49,76158.57530680539,PAN-PRI-PRD,1,81041.59470441152,COLIMA,45-49,81041.59470441152
9,98,Hombres,66,44008.33358893255,NS,1,46829.99281385081,COLIMA,65-100,-46829.99281385081
9,1,Hombres,42,120452.82654010996,PAN-PRI-PRD,1,128175.8371941615,COLIMA,40-44,-128175.8371941615
9,7,Hombres,31,87066.59509117987,MORENA-PT-Partido Verde,1,92648.99826772354,COLIMA,30-34,-92648.99826772354
9,96,Hombres,58,53175.66207177119,Ninguno,1,56585.09808512851,COLIMA,55-59,-56585.09808512851
9,7,Hombres,74,44008.33358893255,MORENA-PT-Partido Verde,1,46829.99281385081,COLIMA,65-100,-46829.99281385081
9,7,Mujeres,59,40789.737647116606,MORENA-PT-Partido Verde,1,43405.03184546196,COLIMA,55-59,43405.03184546196
9,2,Mujeres,65,40833.14352409793,PAN-PRI-PRD,1,43451.22075427412,COLIMA,65-100,43451.22075427412
9,3,Hombres,54,65908.81111935909,PAN-PRI-PRD,1,70134.65176662014,COLIMA,50-54,-70134.65176662014
9,7,Hombres,63,30140.022943059455,MORENA-PT-Partido Verde,1,32072.49497371865,COLIMA,60-64,-32072.49497371865
9,7,Hombres,30,528661.6289899935,MORENA-PT-Partido Verde,1,562557.5491635097,COLIMA,30-34,-562557.5491635097
9,3,Hombres,19,138030.10784507045,PAN-PRI-PRD,1,146880.11181830545,COLIMA,19-19,-146880.11181830545
9,96,Mujeres,49,170728.1161972986,Ninguno,1,181674.60120899588,COLIMA,45-49,181674.60120899588
9,7,Mujeres,58,81461.03979971273,MORENA-PT-Partido Verde,1,86684.03452996758,COLIMA,55-59,86684.03452996758
9,1,Hombres,34,167212.9715610401,PAN-PRI-PRD,1,177934.07788918016,COLIMA,30-34,-177934.07788918016
9,2,Hombres,33,54035.98787031384,PAN-PRI-PRD,1,57500.58494131464,COLIMA,30-34,-57500.58494131464
9,1,Hombres,36,87066.59509117987,PAN-PRI-PRD,1,92648.99826772354,COLIMA,35-39,-92648.99826772354
9,7,Hombres,50,91111.27533361022,MORENA-PT-Partido Verde,1,96953.00915022084,COLIMA,50-54,-96953.00915022084
9,1,Hombres,64,91553.4065952667,PAN-PRI-PRD,1,97423.48830990796,COLIMA,60-64,-97423.48830990796
9,7,Hombres,42,60313.975926465835,MORENA-PT-Partido Verde,1,64181.095462371406,COLIMA,40-44,-64181.095462371406
9,96,Mujeres,32,67527.07542095461,Ninguno,1,71856.67347102042,COLIMA,30-34,71856.67347102042
9,98,Mujeres,78,81547.72552206051,NS,1,86776.27823527415,COLIMA,65-100,86776.27823527415
9,7,Mujeres,33,48848.281873633394,MORENA-PT-Partido Verde,1,51980.26152225176,COLIMA,30-34,51980.26152225176
9,7,Mujeres,62,81547.72552206051,MORENA-PT-Partido Verde,1,86776.27823527415,COLIMA,60-64,86776.27823527415
9,7,Mujeres,58,47543.4539637783,MORENA-PT-Partido Verde,1,50591.7726461996,COLIMA,55-59,50591.7726461996
9,7,Hombres,41,83377.06558155261,MORENA-PT-Partido Verde,1,88722.90913114721,COLIMA,40-44,-88722.90913114721
9,5,Mujeres,28,80350.26377331025,MORENA-PT-Partido Verde,1,85502.03946012228,COLIMA,25-29,85502.03946012228
9,6,Hombres,77,60836.40913099193,Movimiento Ciudadano,1,64737.02524244894,COLIMA,65-100,-64737.02524244894
9,7,Hombres,59,65908.81111935909,MORENA-PT-Partido Verde,1,70134.65176662014,COLIMA,55-59,-70134.65176662014
9,7,Hombres,67,30140.022943059455,MORENA-PT-Partido Verde,1,32072.49497371865,COLIMA,65-100,-32072.49497371865
9,4,Mujeres,36,68249.40931835843,MORENA-PT-Partido Verde,1,72625.32087177382,COLIMA,35-39,72625.32087177382
9,96,Hombres,55,91111.27533361022,Ninguno,1,96953.00915022084,COLIMA,55-59,-96953.00915022084
9,5,Hombres,25,95544.00411014773,MORENA-PT-Partido Verde,1,101669.94887100148,COLIMA,25-29,-101669.94887100148
9,7,Hombres,46,59675.62858054705,MORENA-PT-Partido Verde,1,63501.81953474038,COLIMA,45-49,-63501.81953474038
9,7,Hombres,57,73509.17587170811,MORENA-PT-Partido Verde,1,78222.32511639358,COLIMA,55-59,-78222.32511639358
12,3,Hombres,33,73907.88721570162,PAN-PRI-PRD,1,78646.60042634788,GUERRERO,30-34,-78646.60042634788
12,96,Mujeres,45,76158.57530680539,Ninguno,1,81041.59470441152,GUERRERO,45-49,81041.59470441152
12,7,Hombres,57,91111.27533361022,MORENA-PT-Partido Verde,1,96953.00915022084,GUERRERO,55-59,-96953.00915022084
12,7,Hombres,29,111363.5983693795,MORENA-PT-Partido Verde,1,118503.83975170887,GUERRERO,25-29,-118503.83975170887
12,99,Mujeres,75,56447.07769987594,NR,1,60066.26535190709,GUERRERO,65-100,60066.26535190709
12,98,Mujeres,43,76158.57530680539,NS,1,81041.59470441152,GUERRERO,40-44,81041.59470441152
12,96,Mujeres,28,93654.17104990526,Ninguno,1,99658.94637640152,GUERRERO,25-29,99658.94637640152
12,96,Hombres,63,109873.06036061332,Ninguno,1,116917.73369981223,GUERRERO,60-64,-116917.73369981223
12,7,Hombres,19,95544.00411014773,MORENA-PT-Partido Verde,1,101669.94887100148,GUERRERO,19-19,-101669.94887100148
12,1,Mujeres,18,80350.26377331025,PAN-PRI-PRD,1,85502.03946012228,GUERRERO,18-18,85502.03946012228
12,7,Mujeres,36,49370.80960946827,MORENA-PT-Partido Verde,1,52536.291894652386,GUERRERO,35-39,52536.291894652386
12,7,Mujeres,66,81547.72552206051,MORENA-PT-Partido Verde,1,86776.27823527415,GUERRERO,65-100,86776.27823527415
12,4,Hombres,36,616194.2015353569,MORENA-PT-Partido Verde,1,655702.401717257,GUERRERO,35-39,-655702.401717257
12,2,Mujeres,25,80350.26377331025,PAN-PRI-PRD,1,85502.03946012228,GUERRERO,25-29,85502.03946012228
12,7,Mujeres,68,81547.72552206051,MORENA-PT-Partido Verde,1,86776.27823527415,GUERRERO,65-100,86776.27823527415
12,7,Hombres,42,83377.06558155261,MORENA-PT-Partido Verde,1,88722.90913114721,GUERRERO,40-44,-88722.90913114721
12,7,Hombres,22,94532.7913604443,MORENA-PT-Partido Verde,1,100593.900724207,GUERRERO,20-24,-100593.900724207
12,5,Hombres,29,80559.10032676265,MORENA-PT-Partido Verde,1,85724.2658772549,GUERRERO,25-29,-85724.2658772549
12,98,Mujeres,26,79499.85759736717,NS,1,84597.10823777117,GUERRERO,25-29,84597.10823777117
12,2,Hombres,87,60836.40913099193,PAN-PRI-PRD,1,64737.02524244894,GUERRERO,65-100,-64737.02524244894
21,98,Mujeres,64,81547.72552206051,NS,1,86776.27823527415,PUEBLA,60-64,86776.27823527415
21,2,Hombres,38,74698.4763518165,PAN-PRI-PRD,1,79487.87935112588,PUEBLA,35-39,-79487.87935112588
21,96,Mujeres,40,64648.438225811566,Ninguno,1,68793.46820582186,PUEBLA,40-44,68793.46820582186
21,1,Hombres,70,30140.022943059455,PAN-PRI-PRD,1,32072.49497371865,PUEBLA,65-100,-32072.49497371865
21,5,Mujeres,40,46765.910021399475,MORENA-PT-Partido Verde,1,49764.375326997055,PUEBLA,40-44,49764.375326997055
21,7,Hombres,74,35506.21283440943,MORENA-PT-Partido Verde,1,37782.74604564009,PUEBLA,65-100,-37782.74604564009
21,98,Mujeres,20,209645.40383104843,NS,1,223087.12814642573,PUEBLA,20-24,223087.12814642573
21,7,Mujeres,42,65339.97947876253,MORENA-PT-Partido Verde,1,69529.34864630096,PUEBLA,40-44,69529.34864630096
21,96,Mujeres,51,81461.03979971273,Ninguno,1,86684.03452996758,PUEBLA,50-54,86684.03452996758
21,1,Mujeres,54,81461.03979971273,PAN-PRI-PRD,1,86684.03452996758,PUEBLA,50-54,86684.03452996758
21,7,Mujeres,39,79549.73081842827,MORENA-PT-Partido Verde,1,84650.17915396878,PUEBLA,35-39,84650.17915396878
21,98,Mujeres,64,81547.72552206051,NS,1,86776.27823527415,PUEBLA,60-64,86776.27823527415
21,7,Mujeres,70,40833.14352409793,MORENA-PT-Partido Verde,1,43451.22075427412,PUEBLA,65-100,43451.22075427412
21,7,Mujeres,48,64648.438225811566,MORENA-PT-Partido Verde,1,68793.46820582186,PUEBLA,45-49,68793.46820582186
21,96,Mujeres,42,55092.20605941911,Ninguno,1,58624.52411764596,PUEBLA,40-44,58624.52411764596
21,7,Hombres,80,49083.21480342157,MORENA-PT-Partido Verde,1,52230.25752338379,PUEBLA,65-100,-52230.25752338379
21,7,Hombres,49,120452.82654010996,MORENA-PT-Partido Verde,1,128175.8371941615,PUEBLA,45-49,-128175.8371941615
21,7,Hombres,76,41665.080621061614,MORENA-PT-Partido Verde,1,44336.49872540327,PUEBLA,65-100,-44336.49872540327
21,1,Hombres,52,117636.81159502408,PAN-PRI-PRD,1,125179.26929695686,PUEBLA,50-54,-125179.26929695686
21,1,Mujeres,51,104063.90348410331,PAN-PRI-PRD,1,110736.11416105492,PUEBLA,50-54,110736.11416105492
21,7,Hombres,42,97182.1322658512,MORENA-PT-Partido Verde,1,103413.10802981711,PUEBLA,40-44,-103413.10802981711
21,97,Hombres,26,111363.5983693795,Ninguno,1,118503.83975170887,PUEBLA,25-29,-118503.83975170887
21,7,Hombres,29,111363.5983693795,MORENA-PT-Partido Verde,1,118503.83975170887,PUEBLA,25-29,-118503.83975170887
21,5,Hombres,24,69115.394306856,MORENA-PT-Partido Verde,1,73546.82976522674,PUEBLA,20-24,-73546.82976522674
21,7,Hombres,29,207723.0850150639,MORENA-PT-Partido Verde,1,221041.55702393444,PUEBLA,25-29,-221041.55702393444
21,1,Hombres,70,60836.40913099193,PAN-PRI-PRD,1,64737.02524244894,PUEBLA,65-100,-64737.02524244894
21,1,Hombres,25,138030.10784507045,PAN-PRI-PRD,1,146880.11181830545,PUEBLA,25-29,-146880.11181830545
21,7,Mujeres,59,65723.30240580358,MORENA-PT-Partido Verde,1,69937.2488882504,PUEBLA,55-59,69937.2488882504
21,2,Hombres,53,91111.27533361022,PAN-PRI-PRD,1,96953.00915022084,PUEBLA,50-54,-96953.00915022084
21,7,Hombres,80,44008.33358893255,MORENA-PT-Partido Verde,1,46829.99281385081,PUEBLA,65-100,-46829.99281385081
21,7,Mujeres,39,67527.07542095461,MORENA-PT-Partido Verde,1,71856.67347102042,PUEBLA,35-39,71856.67347102042
21,7,Mujeres,25,80350.26377331025,MORENA-PT-Partido Verde,1,85502.03946012228,PUEBLA,25-29,85502.03946012228
21,1,Hombres,31,201290.6681112625,PAN-PRI-PRD,1,214196.71622186265,PUEBLA,30-34,-214196.71622186265
21,1,Mujeres,61,125019.77946190364,PAN-PRI-PRD,1,133035.60703926595,PUEBLA,60-64,133035.60703926595
21,7,Hombres,36,62982.93761840717,MORENA-PT-Partido Verde,1,67021.18157018731,PUEBLA,35-39,-67021.18157018731
21,7,Hombres,64,35506.21283440943,MORENA-PT-Partido Verde,1,37782.74604564009,PUEBLA,60-64,-37782.74604564009
21,5,Mujeres,42,55092.20605941911,MORENA-PT-Partido Verde,1,58624.52411764596,PUEBLA,40-44,58624.52411764596
21,98,Hombres,54,91111.27533361022,NS,1,96953.00915022084,PUEBLA,50-54,-96953.00915022084
21,97,Hombres,48,97182.1322658512,Ninguno,1,103413.10802981711,PUEBLA,45-49,-103413.10802981711
21,7,Hombres,75,60836.40913099193,MORENA-PT-Partido Verde,1,64737.02524244894,PUEBLA,65-100,-64737.02524244894
21,1,Hombres,49,82494.62452693915,PAN-PRI-PRD,1,87783.88906662498,PUEBLA,45-49,-87783.88906662498
21,7,Mujeres,52,40358.02973252817,MORENA-PT-Partido Verde,1,42945.644341115665,PUEBLA,50-54,42945.644341115665
21,99,Mujeres,40,64648.438225811566,NR,1,68793.46820582186,PUEBLA,40-44,68793.46820582186
21,1,Mujeres,48,65339.97947876253,PAN-PRI-PRD,1,69529.34864630096,PUEBLA,45-49,69529.34864630096
21,96,Hombres,30,195181.1165551284,Ninguno,1,207695.44175548377,PUEBLA,30-34,-207695.44175548377
21,7,Hombres,84,60836.40913099193,MORENA-PT-Partido Verde,1,64737.02524244894,PUEBLA,65-100,-64737.02524244894
21,98,Hombres,46,120452.82654010996,NS,1,128175.8371941615,PUEBLA,45-49,-128175.8371941615
21,7,Hombres,58,91111.27533361022,MORENA-PT-Partido Verde,1,96953.00915022084,PUEBLA,55-59,-96953.00915022084
21,7,Hombres,43,224676.9419636114,MORENA-PT-Partido Verde,1,239082.4355194383,PUEBLA,40-44,-239082.4355194383
21,1,Mujeres,23,79499.85759736717,PAN-PRI-PRD,1,84597.10823777117,PUEBLA,20-24,84597.10823777117
29,7,Hombres,68,35506.21283440943,MORENA-PT-Partido Verde,1,37782.74604564009,TLAXCALA,65-100,-37782.74604564009
29,98,Hombres,42,136370.6756673303,NS,1,145114.28269865466,TLAXCALA,40-44,-145114.28269865466
29,1,Mujeres,60,55849.65659338966,PAN-PRI-PRD,1,59430.53970992026,TLAXCALA,60-64,59430.53970992026
29,96,Mujeres,64,56447.07769987594,Ninguno,1,60066.26535190709,TLAXCALA,60-64,60066.26535190709
29,6,Hombres,26,80559.10032676265,Movimiento Ciudadano,1,85724.2658772549,TLAXCALA,25-29,-85724.2658772549
29,7,Mujeres,70,81547.72552206051,MORENA-PT-Partido Verde,1,86776.27823527415,TLAXCALA,65-100,86776.27823527415
29,98,Mujeres,38,79549.73081842827,NS,1,84650.17915396878,TLAXCALA,35-39,84650.17915396878
29,7,Hombres,22,95544.00411014773,MORENA-PT-Partido Verde,1,101669.94887100148,TLAXCALA,20-24,-101669.94887100148
29,2,Hombres,48,120452.82654010996,PAN-PRI-PRD,1,128175.8371941615,TLAXCALA,45-49,-128175.8371941615
29,7,Mujeres,38,112822.11557434787,MORENA-PT-Partido Verde,1,120055.8719387382,TLAXCALA,35-39,120055.8719387382
13,5,Hombres,35,75396.63900782923,MORENA-PT-Partido Verde,1,80230.80573569132,HIDALGO,35-39,-80230.80573569132
13,96,Hombres,22,114375.36989621229,Ninguno,1,121708.7154526604,HIDALGO,20-24,-121708.7154526604
13,7,Mujeres,29,138959.0286851449,MORENA-PT-Partido Verde,1,147868.59178829603,HIDALGO,25-29,147868.59178829603
13,6,Mujeres,43,91169.14559538769,Movimiento Ciudadano,1,97014.5898491968,HIDALGO,40-44,97014.5898491968
13,5,Mujeres,53,48312.44641598568,MORENA-PT-Partido Verde,1,51410.070183824006,HIDALGO,50-54,51410.070183824006
13,7,Mujeres,40,77390.40355442111,MORENA-PT-Partido Verde,1,82352.40343719776,HIDALGO,40-44,82352.40343719776
13,99,Mujeres,39,81701.1125783053,NR,1,86939.49992889192,HIDALGO,35-39,86939.49992889192
13,7,Mujeres,60,70617.49017125851,MORENA-PT-Partido Verde,1,75145.23472172285,HIDALGO,60-64,75145.23472172285
13,7,Mujeres,30,81701.1125783053,MORENA-PT-Partido Verde,1,86939.49992889192,HIDALGO,30-34,86939.49992889192
13,7,Mujeres,32,81701.1125783053,MORENA-PT-Partido Verde,1,86939.49992889192,HIDALGO,30-34,86939.49992889192
13,98,Hombres,77,36466.460189973885,NS,1,38804.56107687115,HIDALGO,65-100,-38804.56107687115
13,7,Mujeres,60,70617.49017125851,MORENA-PT-Partido Verde,1,75145.23472172285,HIDALGO,60-64,75145.23472172285
13,7,Mujeres,69,67572.58554959222,MORENA-PT-Partido Verde,1,71905.10154868777,HIDALGO,65-100,71905.10154868777
13,2,Hombres,50,74698.15136045589,PAN-PRI-PRD,1,79487.53352246479,HIDALGO,50-54,-79487.53352246479
13,7,Mujeres,45,56582.14657849077,MORENA-PT-Partido Verde,1,60209.994370914945,HIDALGO,45-49,60209.994370914945
13,2,Mujeres,49,77390.40355442111,PAN-PRI-PRD,1,82352.40343719776,HIDALGO,45-49,82352.40343719776
13,7,Hombres,27,82737.77996844098,MORENA-PT-Partido Verde,1,88042.63477793825,HIDALGO,25-29,-88042.63477793825
13,7,Hombres,67,36080.50871322655,MORENA-PT-Partido Verde,1,38393.86375187364,HIDALGO,65-100,-38393.86375187364
13,6,Mujeres,24,96187.00017780087,Movimiento Ciudadano,1,102354.17158001824,HIDALGO,20-24,102354.17158001824
13,7,Hombres,75,163023.7455013016,MORENA-PT-Partido Verde,1,173476.25342107788,HIDALGO,65-100,-173476.25342107788
15,98,Mujeres,50,97516.70600366444,NS,1,103769.13345636125,MEXICO,50-54,103769.13345636125
15,1,Mujeres,50,124574.50956437216,PAN-PRI-PRD,1,132561.7880054349,MEXICO,50-54,132561.7880054349
15,7,Hombres,72,36080.50871322655,MORENA-PT-Partido Verde,1,38393.86375187364,MEXICO,65-100,-38393.86375187364
15,7,Mujeres,71,182088.46492693017,MORENA-PT-Partido Verde,1,193763.33545512235,MEXICO,65-100,193763.33545512235
15,6,Hombres,29,248664.52799267627,Movimiento Ciudadano,1,264608.02101093804,MEXICO,25-29,-264608.02101093804
15,7,Mujeres,24,95168.9821258945,MORENA-PT-Partido Verde,1,101270.88179903149,MEXICO,20-24,101270.88179903149
15,7,Hombres,56,54613.770639501156,MORENA-PT-Partido Verde,1,58115.41310503802,MEXICO,55-59,-58115.41310503802
15,7,Hombres,24,114375.36989621229,MORENA-PT-Partido Verde,1,121708.7154526604,MEXICO,20-24,-121708.7154526604
15,4,Mujeres,20,112113.05780954102,MORENA-PT-Partido Verde,1,119301.35188940688,MEXICO,20-24,119301.35188940688
15,96,Hombres,48,144193.62804479842,Ninguno,1,153438.81520747158,MEXICO,45-49,-153438.81520747158
15,7,Hombres,69,111182.61628607188,MORENA-PT-Partido Verde,1,118311.2537351626,MEXICO,65-100,-118311.2537351626
15,7,Mujeres,58,48312.44641598568,MORENA-PT-Partido Verde,1,51410.070183824006,MEXICO,55-59,51410.070183824006
15,7,Mujeres,37,68887.29634374571,MORENA-PT-Partido Verde,1,73304.10696474342,MEXICO,35-39,73304.10696474342
15,7,Mujeres,52,48312.44641598568,MORENA-PT-Partido Verde,1,51410.070183824006,MEXICO,50-54,51410.070183824006
15,2,Mujeres,56,70542.42335478147,PAN-PRI-PRD,1,75065.35488557603,MEXICO,55-59,75065.35488557603
15,7,Hombres,66,36080.50871322655,MORENA-PT-Partido Verde,1,38393.86375187364,MEXICO,65-100,-38393.86375187364
15,1,Mujeres,45,210775.42091556557,PAN-PRI-PRD,1,224289.59794320932,MEXICO,45-49,224289.59794320932
15,7,Mujeres,31,58476.09549260919,MORENA-PT-Partido Verde,1,62225.37661343346,MEXICO,30-34,62225.37661343346
15,7,Mujeres,21,95168.9821258945,MORENA-PT-Partido Verde,1,101270.88179903149,MEXICO,20-24,101270.88179903149
15,7,Mujeres,20,96187.00017780087,MORENA-PT-Partido Verde,1,102354.17158001824,MEXICO,20-24,102354.17158001824
15,98,Hombres,26,114375.36989621229,NS,1,121708.7154526604,MEXICO,25-29,-121708.7154526604
15,2,Hombres,60,111650.20415379685,PAN-PRI-PRD,1,118808.82168876744,MEXICO,60-64,-118808.82168876744
15,98,Mujeres,47,113000.00343859586,NS,1,120245.1653458055,MEXICO,45-49,120245.1653458055
15,1,Mujeres,47,78218.24500131712,PAN-PRI-PRD,1,83233.32315961365,MEXICO,45-49,83233.32315961365
15,7,Mujeres,43,81742.85625847174,MORENA-PT-Partido Verde,1,86983.9200666885,MEXICO,40-44,86983.9200666885
15,7,Hombres,50,54035.75277543536,MORENA-PT-Partido Verde,1,57500.33477298124,MEXICO,50-54,-57500.33477298124
15,7,Hombres,64,36080.50871322655,MORENA-PT-Partido Verde,1,38393.86375187364,MEXICO,60-64,-38393.86375187364
15,7,Hombres,64,42504.35455758633,MORENA-PT-Partido Verde,1,45229.58394838451,MEXICO,60-64,-45229.58394838451
15,1,Mujeres,40,144353.93263392706,PAN-PRI-PRD,1,153609.39796179812,MEXICO,40-44,153609.39796179812
15,7,Hombres,22,96436.99763469415,MORENA-PT-Partido Verde,1,102620.19799263244,MEXICO,20-24,-102620.19799263244
16,2,Mujeres,60,66857.41497793164,PAN-PRI-PRD,1,71144.07676087429,MICHOACAN  DE OCAMPO,60-64,71144.07676087429
16,4,Mujeres,35,81701.1125783053,MORENA-PT-Partido Verde,1,86939.49992889192,MICHOACAN  DE OCAMPO,35-39,86939.49992889192
16,7,Hombres,45,116336.36698327164,MORENA-PT-Partido Verde,1,123795.444760631,MICHOACAN  DE OCAMPO,45-49,-123795.444760631
16,7,Mujeres,34,59101.61149043428,MORENA-PT-Partido Verde,1,62890.99849216019,MICHOACAN  DE OCAMPO,30-34,62890.99849216019
16,98,Mujeres,48,210775.42091556557,NS,1,224289.59794320932,MICHOACAN  DE OCAMPO,45-49,224289.59794320932
16,2,Hombres,18,113164.85089642456,PAN-PRI-PRD,1,120420.58224156,MICHOACAN  DE OCAMPO,18-18,-120420.58224156
16,98,Hombres,43,238364.40975583243,NS,1,253647.4954995945,MICHOACAN  DE OCAMPO,40-44,-253647.4954995945
16,7,Hombres,38,64001.656276990594,MORENA-PT-Partido Verde,1,68105.21687828167,MICHOACAN  DE OCAMPO,35-39,-68105.21687828167
16,5,Mujeres,39,118031.61784223292,MORENA-PT-Partido Verde,1,125599.38912908568,MICHOACAN  DE OCAMPO,35-39,125599.38912908568
16,1,Hombres,19,114375.36989621229,PAN-PRI-PRD,1,121708.7154526604,MICHOACAN  DE OCAMPO,19-19,-121708.7154526604
15,7,Hombres,72,31042.445130738957,MORENA-PT-Partido Verde,1,33032.7772911277,MEXICO,65-100,-33032.7772911277
15,98,Hombres,72,95657.74953409036,NS,1,101790.98725058654,MEXICO,65-100,-101790.98725058654
15,1,Mujeres,24,215922.39520293905,PAN-PRI-PRD,1,229766.5780793395,MEXICO,20-24,229766.5780793395
15,98,Mujeres,38,70292.8643409797,NS,1,74799.79502747889,MEXICO,35-39,74799.79502747889
15,7,Hombres,54,46490.527724037296,MORENA-PT-Partido Verde,1,49471.336487422006,MEXICO,50-54,-49471.336487422006
15,1,Mujeres,70,126396.52458142,PAN-PRI-PRD,1,134500.6242029622,MEXICO,65-100,134500.6242029622
15,7,Hombres,67,45325.98675557022,MORENA-PT-Partido Verde,1,48232.12925694275,MEXICO,65-100,-48232.12925694275
15,7,Hombres,23,98404.68637875908,MORENA-PT-Partido Verde,1,104714.0480030684,MEXICO,20-24,-104714.0480030684
15,1,Hombres,54,143863.7396402251,PAN-PRI-PRD,1,153087.7755212194,MEXICO,50-54,-153087.7755212194
15,7,Mujeres,50,42011.02285821049,MORENA-PT-Partido Verde,1,44704.62155938768,MEXICO,50-54,44704.62155938768
15,7,Mujeres,72,83989.3453245714,MORENA-PT-Partido Verde,1,89374.44609306588,MEXICO,65-100,89374.44609306588
15,7,Mujeres,20,96458.2698418615,MORENA-PT-Partido Verde,1,102642.83409874103,MEXICO,20-24,102642.83409874103
15,99,Mujeres,59,83900.06414569893,NR,1,89279.44051971097,MEXICO,55-59,89279.44051971097
15,99,Hombres,59,169722.7791720762,NR,1,180604.80551742477,MEXICO,55-59,-180604.80551742477
