voto,genero,edad,ponderado,inverso,homo_pon,estado,partido,rango_edad,total
NA,Mujeres,26,0.38,2.6315789473684212,127161.74311278746,NA,MORENA-PT-Partido Verde,25-29,127161.74311278746
NA,Hombres,48,0.78,1.282051282051282,61950.592798537466,NA,PAN-PRI-PRD,45-49,-61950.592798537466
NA,Hombres,52,0.22,4.545454545454546,219643.0108311783,NA,MORENA-PT-Partido Verde,50-54,-219643.0108311783
NA,Mujeres,50,2.64,0.3787878787878788,18303.584235931525,NA,NS,50-54,18303.584235931525
NA,Hombres,58,1.69,0.591715976331361,28592.581291632683,NA,Movimiento Ciudadano,55-59,-28592.581291632683
NA,Mujeres,21,0.38,2.6315789473684212,127161.74311278746,NA,MORENA-PT-Partido Verde,20-24,127161.74311278746
NA,Hombres,38,1.42,0.7042253521126761,34029.19886116847,NA,PAN-PRI-PRD,35-39,-34029.19886116847
NA,Hombres,49,0.42,2.380952380952381,115051.1009115696,NA,MORENA-PT-Partido Verde,45-49,-115051.1009115696
NA,Hombres,76,3.7,0.27027027027027023,13059.85469807006,NA,PAN-PRI-PRD,65-100,-13059.85469807006
NA,Hombres,75,0.84,1.1904761904761905,57525.5504557848,NA,NS,65-100,-57525.5504557848
NA,Mujeres,60,0.34,2.941176470588235,142121.94818488008,NA,MORENA-PT-Partido Verde,60-64,142121.94818488008
NA,Mujeres,25,0.32,3.125,151004.5699464351,NA,MORENA-PT-Partido Verde,25-29,151004.5699464351
NA,Hombres,51,0.19,5.2631578947368425,254323.48622557492,NA,MORENA-PT-Partido Verde,50-54,-254323.48622557492
NA,Mujeres,49,1.39,0.7194244604316548,34763.64200205701,NA,PAN-PRI-PRD,45-49,34763.64200205701
NA,Hombres,26,2.02,0.49504950495049505,23921.516031118434,NA,PAN-PRI-PRD,25-29,-23921.516031118434
NA,Hombres,70,0.4,2.5,120803.65595714808,NA,MORENA-PT-Partido Verde,65-100,-120803.65595714808
NA,Hombres,56,0.71,1.4084507042253522,68058.39772233694,NA,Ninguno,55-59,-68058.39772233694
NA,Hombres,67,0.4,2.5,120803.65595714808,NA,MORENA-PT-Partido Verde,65-100,-120803.65595714808
NA,Mujeres,49,0.23,4.3478260869565215,210093.3147080836,NA,MORENA-PT-Partido Verde,45-49,210093.3147080836
NA,Mujeres,42,0.48,2.0833333333333335,100669.7132976234,NA,NS,40-44,100669.7132976234
NA,Hombres,25,0.39,2.564102564102564,123901.18559707492,NA,MORENA-PT-Partido Verde,25-29,-123901.18559707492
NA,Hombres,28,0.39,2.564102564102564,123901.18559707492,NA,MORENA-PT-Partido Verde,25-29,-123901.18559707492
NA,Hombres,54,1.15,0.8695652173913044,42018.66294161672,NA,PAN-PRI-PRD,50-54,-42018.66294161672
NA,Mujeres,35,1.56,0.641025641025641,30975.296399268733,NA,MORENA-PT-Partido Verde,35-39,30975.296399268733
NA,Hombres,42,0.42,2.380952380952381,115051.1009115696,NA,MORENA-PT-Partido Verde,40-44,-115051.1009115696
NA,Mujeres,57,0.39,2.564102564102564,123901.18559707492,NA,MORENA-PT-Partido Verde,55-59,123901.18559707492
NA,Mujeres,23,0.38,2.6315789473684212,127161.74311278746,NA,MORENA-PT-Partido Verde,20-24,127161.74311278746
NA,Mujeres,65,0.34,2.941176470588235,142121.94818488008,NA,MORENA-PT-Partido Verde,65-100,142121.94818488008
NA,Hombres,44,0.78,1.282051282051282,61950.592798537466,NA,PAN-PRI-PRD,40-44,-61950.592798537466
NA,Hombres,39,0.23,4.3478260869565215,210093.3147080836,NA,MORENA-PT-Partido Verde,35-39,-210093.3147080836
NA,Mujeres,27,0.38,2.6315789473684212,127161.74311278746,NA,MORENA-PT-Partido Verde,25-29,127161.74311278746
NA,Hombres,53,0.4,2.5,120803.65595714808,NA,MORENA-PT-Partido Verde,50-54,-120803.65595714808
NA,Hombres,44,0.78,1.282051282051282,61950.592798537466,NA,PAN-PRI-PRD,40-44,-61950.592798537466
NA,Mujeres,22,1.68,0.5952380952380952,28762.7752278924,NA,PAN-PRI-PRD,20-24,28762.7752278924
NA,Hombres,38,0.27,3.7037037037037033,178968.3791957749,NA,MORENA-PT-Partido Verde,35-39,-178968.3791957749
NA,Mujeres,29,0.42,2.380952380952381,115051.1009115696,NA,Movimiento Ciudadano,25-29,115051.1009115696
NA,Mujeres,62,1.48,0.6756756756756757,32649.63674517515,NA,MORENA-PT-Partido Verde,60-64,32649.63674517515
NA,Hombres,50,0.54,1.8518518518518516,89484.18959788745,NA,PAN-PRI-PRD,50-54,-89484.18959788745
NA,Hombres,28,1.11,0.9009009009009008,43532.84899356687,NA,PAN-PRI-PRD,25-29,-43532.84899356687
NA,Hombres,30,0.41,2.4390243902439024,117857.2253240469,NA,Ninguno,30-34,-117857.2253240469
NA,Mujeres,32,0.76,1.3157894736842106,63580.87155639373,NA,PAN-PRI-PRD,30-34,63580.87155639373
NA,Hombres,40,0.67,1.4925373134328357,72121.58564605855,NA,PAN-PRI-PRD,40-44,-72121.58564605855
NA,Mujeres,28,0.38,2.6315789473684212,127161.74311278746,NA,MORENA-PT-Partido Verde,25-29,127161.74311278746
NA,Mujeres,44,4.47,0.2237136465324385,10810.170555449493,NA,PAN-PRI-PRD,40-44,10810.170555449493
NA,Hombres,53,0.25,4,193285.84953143692,NA,Movimiento Ciudadano,50-54,-193285.84953143692
NA,Mujeres,45,4.47,0.2237136465324385,10810.170555449493,NA,PAN-PRI-PRD,45-49,10810.170555449493
NA,Mujeres,58,3.62,0.27624309392265195,13348.470271508077,NA,PAN-PRI-PRD,55-59,13348.470271508077
NA,Hombres,26,0.39,2.564102564102564,123901.18559707492,NA,MORENA-PT-Partido Verde,25-29,-123901.18559707492
NA,Hombres,37,0.27,3.7037037037037033,178968.3791957749,NA,MORENA-PT-Partido Verde,35-39,-178968.3791957749
NA,Mujeres,42,0.23,4.3478260869565215,210093.3147080836,NA,MORENA-PT-Partido Verde,40-44,210093.3147080836
NA,Hombres,27,0.39,2.564102564102564,123901.18559707492,NA,MORENA-PT-Partido Verde,25-29,-123901.18559707492
NA,Hombres,65,3.7,0.27027027027027023,13059.85469807006,NA,PAN-PRI-PRD,65-100,-13059.85469807006
NA,Hombres,48,0.27,3.7037037037037033,178968.3791957749,NA,MORENA-PT-Partido Verde,45-49,-178968.3791957749
NA,Mujeres,29,0.69,1.4492753623188408,70031.10490269455,NA,MORENA-PT-Partido Verde,25-29,70031.10490269455
NA,Hombres,61,0.22,4.545454545454546,219643.0108311783,NA,MORENA-PT-Partido Verde,60-64,-219643.0108311783
NA,Mujeres,48,0.27,3.7037037037037033,178968.3791957749,NA,MORENA-PT-Partido Verde,45-49,178968.3791957749
NA,Hombres,58,0.4,2.5,120803.65595714808,NA,MORENA-PT-Partido Verde,55-59,-120803.65595714808
NA,Hombres,29,0.39,2.564102564102564,123901.18559707492,NA,MORENA-PT-Partido Verde,25-29,-123901.18559707492
NA,Mujeres,58,0.22,4.545454545454546,219643.0108311783,NA,MORENA-PT-Partido Verde,55-59,219643.0108311783
NA,Hombres,29,2.02,0.49504950495049505,23921.516031118434,NA,PAN-PRI-PRD,25-29,-23921.516031118434
NA,Mujeres,25,1.68,0.5952380952380952,28762.7752278924,NA,PAN-PRI-PRD,25-29,28762.7752278924
NA,Mujeres,18,0.59,1.6949152542372885,81900.78369976142,NA,MORENA-PT-Partido Verde,18-18,81900.78369976142
NA,Mujeres,58,0.62,1.6129032258064515,77937.84255299877,NA,PAN-PRI-PRD,55-59,77937.84255299877
NA,Mujeres,24,0.38,2.6315789473684212,127161.74311278746,NA,MORENA-PT-Partido Verde,20-24,127161.74311278746
NA,Mujeres,49,0.27,3.7037037037037033,178968.3791957749,NA,MORENA-PT-Partido Verde,45-49,178968.3791957749
NA,Hombres,26,0.71,1.4084507042253522,68058.39772233694,NA,MORENA-PT-Partido Verde,25-29,-68058.39772233694
NA,Hombres,25,0.39,2.564102564102564,123901.18559707492,NA,MORENA-PT-Partido Verde,25-29,-123901.18559707492
NA,Hombres,47,1.42,0.7042253521126761,34029.19886116847,NA,PAN-PRI-PRD,45-49,-34029.19886116847
NA,Mujeres,54,0.22,4.545454545454546,219643.0108311783,NA,MORENA-PT-Partido Verde,50-54,219643.0108311783
NA,Mujeres,60,1.48,0.6756756756756757,32649.63674517515,NA,MORENA-PT-Partido Verde,60-64,32649.63674517515
NA,Hombres,30,2.09,0.4784688995215311,23120.31692959772,NA,Movimiento Ciudadano,30-34,-23120.31692959772
NA,Mujeres,18,0.69,1.4492753623188408,70031.10490269455,NA,MORENA-PT-Partido Verde,18-18,70031.10490269455
NA,Mujeres,41,0.49,2.0408163265306123,98615.22935277394,NA,MORENA-PT-Partido Verde,40-44,98615.22935277394
NA,Hombres,52,0.63,1.5873015873015872,76700.73394104639,NA,PAN-PRI-PRD,50-54,-76700.73394104639
NA,Mujeres,27,3.91,0.2557544757033248,12358.430276946096,NA,Ninguno,25-29,12358.430276946096
NA,Hombres,68,1.15,0.8695652173913044,42018.66294161672,NA,PAN-PRI-PRD,65-100,-42018.66294161672
NA,Hombres,49,1.42,0.7042253521126761,34029.19886116847,NA,PAN-PRI-PRD,45-49,-34029.19886116847
NA,Mujeres,58,1.27,0.7874015748031495,38048.39557705451,NA,MORENA-PT-Partido Verde,55-59,38048.39557705451
NA,Hombres,46,0.78,1.282051282051282,61950.592798537466,NA,PAN-PRI-PRD,45-49,-61950.592798537466
NA,Hombres,50,0.53,1.8867924528301885,91172.57053369663,NA,Movimiento Ciudadano,50-54,-91172.57053369663
NA,Mujeres,28,0.32,3.125,151004.5699464351,NA,MORENA-PT-Partido Verde,25-29,151004.5699464351
NA,Hombres,63,0.4,2.5,120803.65595714808,NA,MORENA-PT-Partido Verde,60-64,-120803.65595714808
NA,Hombres,26,0.33,3.0303030303030303,146428.6738874522,NA,MORENA-PT-Partido Verde,25-29,-146428.6738874522
NA,Mujeres,49,4.47,0.2237136465324385,10810.170555449493,NA,PAN-PRI-PRD,45-49,10810.170555449493
NA,Mujeres,35,4.47,0.2237136465324385,10810.170555449493,NA,PAN-PRI-PRD,35-39,10810.170555449493
NA,Hombres,42,2.09,0.4784688995215311,23120.31692959772,NA,Movimiento Ciudadano,40-44,-23120.31692959772
NA,Mujeres,50,1.27,0.7874015748031495,38048.39557705451,NA,MORENA-PT-Partido Verde,50-54,38048.39557705451
NA,Hombres,25,0.43,2.3255813953488373,112375.49391362612,NA,Movimiento Ciudadano,25-29,-112375.49391362612
NA,Hombres,27,2.27,0.44052863436123346,21286.98783385869,NA,MORENA-PT-Partido Verde,25-29,-21286.98783385869
NA,Hombres,38,0.41,2.4390243902439024,117857.2253240469,NA,Ninguno,35-39,-117857.2253240469
NA,Mujeres,70,1.27,0.7874015748031495,38048.39557705451,NA,MORENA-PT-Partido Verde,65-100,38048.39557705451
NA,Hombres,39,1.42,0.7042253521126761,34029.19886116847,NA,PAN-PRI-PRD,35-39,-34029.19886116847
NA,Hombres,68,1.52,0.6578947368421053,31790.435778196865,NA,MORENA-PT-Partido Verde,65-100,-31790.435778196865
NA,Mujeres,46,2.04,0.4901960784313726,23686.99136414668,NA,Movimiento Ciudadano,45-49,23686.99136414668
NA,Hombres,51,2.28,0.4385964912280702,21193.623852131244,NA,Ninguno,50-54,-21193.623852131244
NA,Hombres,51,0.33,3.0303030303030303,146428.6738874522,NA,Ninguno,50-54,-146428.6738874522
NA,Mujeres,49,0.27,3.7037037037037033,178968.3791957749,NA,MORENA-PT-Partido Verde,45-49,178968.3791957749
NA,Hombres,60,1.29,0.7751937984496123,37458.4979712087,NA,MORENA-PT-Partido Verde,60-64,-37458.4979712087
NA,Hombres,24,0.92,1.0869565217391304,52523.3286770209,NA,Movimiento Ciudadano,20-24,-52523.3286770209
NA,Mujeres,28,0.69,1.4492753623188408,70031.10490269455,NA,MORENA-PT-Partido Verde,25-29,70031.10490269455
NA,Hombres,35,0.41,2.4390243902439024,117857.2253240469,NA,Ninguno,35-39,-117857.2253240469
NA,Mujeres,42,0.23,4.3478260869565215,210093.3147080836,NA,MORENA-PT-Partido Verde,40-44,210093.3147080836
NA,Mujeres,30,1.39,0.7194244604316548,34763.64200205701,NA,PAN-PRI-PRD,30-34,34763.64200205701
NA,Hombres,34,0.5,2,96642.92476571846,NA,MORENA-PT-Partido Verde,30-34,-96642.92476571846
NA,Mujeres,40,1.56,0.641025641025641,30975.296399268733,NA,MORENA-PT-Partido Verde,40-44,30975.296399268733
NA,Mujeres,59,0.22,4.545454545454546,219643.0108311783,NA,MORENA-PT-Partido Verde,55-59,219643.0108311783
NA,Mujeres,60,0.39,2.564102564102564,123901.18559707492,NA,MORENA-PT-Partido Verde,60-64,123901.18559707492
NA,Mujeres,69,1.27,0.7874015748031495,38048.39557705451,NA,MORENA-PT-Partido Verde,65-100,38048.39557705451
NA,Mujeres,23,0.77,1.2987012987012987,62755.14595176524,NA,Movimiento Ciudadano,20-24,62755.14595176524
NA,Mujeres,18,0.42,2.380952380952381,115051.1009115696,NA,Movimiento Ciudadano,18-18,115051.1009115696
NA,Hombres,59,0.84,1.1904761904761905,57525.5504557848,NA,NS,55-59,-57525.5504557848
NA,Mujeres,63,0.53,1.8867924528301885,91172.57053369663,NA,PAN-PRI-PRD,60-64,91172.57053369663
NA,Hombres,19,0.69,1.4492753623188408,70031.10490269455,NA,NS,19-19,-70031.10490269455
NA,Mujeres,42,0.49,2.0408163265306123,98615.22935277394,NA,MORENA-PT-Partido Verde,40-44,98615.22935277394
NA,Mujeres,42,0.49,2.0408163265306123,98615.22935277394,NA,MORENA-PT-Partido Verde,40-44,98615.22935277394
NA,Hombres,58,0.19,5.2631578947368425,254323.48622557492,NA,MORENA-PT-Partido Verde,55-59,-254323.48622557492
NA,Mujeres,31,0.23,4.3478260869565215,210093.3147080836,NA,MORENA-PT-Partido Verde,30-34,210093.3147080836
NA,Hombres,45,0.78,1.282051282051282,61950.592798537466,NA,PAN-PRI-PRD,45-49,-61950.592798537466
NA,Mujeres,99,0.27,3.7037037037037033,178968.3791957749,NA,MORENA-PT-Partido Verde,65-100,178968.3791957749
NA,Mujeres,23,0.9,1.1111111111111112,53690.513758732486,NA,Movimiento Ciudadano,20-24,53690.513758732486
NA,Hombres,32,0.5,2,96642.92476571846,NA,MORENA-PT-Partido Verde,30-34,-96642.92476571846
NA,Hombres,41,0.27,3.7037037037037033,178968.3791957749,NA,MORENA-PT-Partido Verde,40-44,-178968.3791957749
NA,Hombres,29,0.51,1.96078431372549,94747.96545658672,NA,Movimiento Ciudadano,25-29,-94747.96545658672
NA,Mujeres,50,0.22,4.545454545454546,219643.0108311783,NA,MORENA-PT-Partido Verde,50-54,219643.0108311783
NA,Hombres,49,0.27,3.7037037037037033,178968.3791957749,NA,MORENA-PT-Partido Verde,45-49,-178968.3791957749
NA,Mujeres,22,0.79,1.2658227848101264,61166.40807956864,NA,NS,20-24,61166.40807956864
NA,Mujeres,50,0.62,1.6129032258064515,77937.84255299877,NA,PAN-PRI-PRD,50-54,77937.84255299877
NA,Mujeres,19,0.67,1.4925373134328357,72121.58564605855,NA,Ninguno,19-19,72121.58564605855
NA,Hombres,58,0.4,2.5,120803.65595714808,NA,MORENA-PT-Partido Verde,55-59,-120803.65595714808
NA,Hombres,29,0.71,1.4084507042253522,68058.39772233694,NA,MORENA-PT-Partido Verde,25-29,-68058.39772233694
NA,Hombres,47,4.58,0.2183406113537118,10550.537638178872,NA,PAN-PRI-PRD,45-49,-10550.537638178872
NA,Hombres,27,2.27,0.44052863436123346,21286.98783385869,NA,MORENA-PT-Partido Verde,25-29,-21286.98783385869
NA,Hombres,53,1.15,0.8695652173913044,42018.66294161672,NA,PAN-PRI-PRD,50-54,-42018.66294161672
NA,Hombres,99,4.91,0.20366598778004072,9841.438367181105,NA,PAN-PRI-PRD,65-100,-9841.438367181105
NA,Hombres,45,0.23,4.3478260869565215,210093.3147080836,NA,MORENA-PT-Partido Verde,45-49,-210093.3147080836
NA,Hombres,32,1.21,0.8264462809917356,39935.09287839606,NA,PAN-PRI-PRD,30-34,-39935.09287839606
NA,Mujeres,41,1.83,0.5464480874316939,26405.17070101597,NA,MORENA-PT-Partido Verde,40-44,26405.17070101597
NA,Mujeres,35,1.39,0.7194244604316548,34763.64200205701,NA,PAN-PRI-PRD,35-39,34763.64200205701
NA,Mujeres,37,0.27,3.7037037037037033,178968.3791957749,NA,MORENA-PT-Partido Verde,35-39,178968.3791957749
NA,Mujeres,45,2.76,0.3623188405797102,17507.77622567364,NA,Ninguno,45-49,17507.77622567364
NA,Hombres,43,1.04,0.9615384615384616,46462.9445989031,NA,NS,40-44,-46462.9445989031
NA,Hombres,28,0.43,2.3255813953488373,112375.49391362612,NA,Movimiento Ciudadano,25-29,-112375.49391362612
NA,Mujeres,52,0.32,3.125,151004.5699464351,NA,Ninguno,50-54,151004.5699464351
NA,Hombres,38,1.42,0.7042253521126761,34029.19886116847,NA,PAN-PRI-PRD,35-39,-34029.19886116847
NA,Mujeres,21,0.79,1.2658227848101264,61166.40807956864,NA,NS,20-24,61166.40807956864
NA,Hombres,35,0.41,2.4390243902439024,117857.2253240469,NA,Ninguno,35-39,-117857.2253240469
NA,Hombres,50,0.19,5.2631578947368425,254323.48622557492,NA,MORENA-PT-Partido Verde,50-54,-254323.48622557492
NA,Mujeres,50,0.62,1.6129032258064515,77937.84255299877,NA,PAN-PRI-PRD,50-54,77937.84255299877
NA,Mujeres,22,0.79,1.2658227848101264,61166.40807956864,NA,NS,20-24,61166.40807956864
NA,Hombres,42,0.65,1.5384615384615383,74340.71135824495,NA,Movimiento Ciudadano,40-44,-74340.71135824495
NA,Hombres,40,0.23,4.3478260869565215,210093.3147080836,NA,MORENA-PT-Partido Verde,40-44,-210093.3147080836
NA,Mujeres,26,1.22,0.819672131147541,39607.75605152396,NA,Ninguno,25-29,39607.75605152396
NA,Hombres,28,0.33,3.0303030303030303,146428.6738874522,NA,MORENA-PT-Partido Verde,25-29,-146428.6738874522
NA,Mujeres,50,1.27,0.7874015748031495,38048.39557705451,NA,MORENA-PT-Partido Verde,50-54,38048.39557705451
NA,Hombres,34,0.67,1.4925373134328357,72121.58564605855,NA,PAN-PRI-PRD,30-34,-72121.58564605855
NA,Mujeres,40,1.56,0.641025641025641,30975.296399268733,NA,MORENA-PT-Partido Verde,40-44,30975.296399268733
NA,Hombres,24,0.43,2.3255813953488373,112375.49391362612,NA,Movimiento Ciudadano,20-24,-112375.49391362612
NA,Mujeres,36,1.19,0.8403361344537815,40606.270909965744,NA,PAN-PRI-PRD,35-39,40606.270909965744
NA,Mujeres,53,3.62,0.27624309392265195,13348.470271508077,NA,PAN-PRI-PRD,50-54,13348.470271508077
NA,Hombres,43,2.09,0.4784688995215311,23120.31692959772,NA,Movimiento Ciudadano,40-44,-23120.31692959772
NA,Hombres,38,0.42,2.380952380952381,115051.1009115696,NA,MORENA-PT-Partido Verde,35-39,-115051.1009115696
NA,Mujeres,41,4.47,0.2237136465324385,10810.170555449493,NA,PAN-PRI-PRD,40-44,10810.170555449493
NA,Hombres,37,0.23,4.3478260869565215,210093.3147080836,NA,MORENA-PT-Partido Verde,35-39,-210093.3147080836
NA,Mujeres,42,1.56,0.641025641025641,30975.296399268733,NA,MORENA-PT-Partido Verde,40-44,30975.296399268733
NA,Mujeres,53,2.23,0.4484304932735426,21668.817212044494,NA,Ninguno,50-54,21668.817212044494
NA,Mujeres,32,4.47,0.2237136465324385,10810.170555449493,NA,PAN-PRI-PRD,30-34,10810.170555449493
NA,Hombres,27,7.61,0.1314060446780552,6349.732244790964,NA,PAN-PRI-PRD,25-29,-6349.732244790964
NA,Hombres,24,0.33,3.0303030303030303,146428.6738874522,NA,MORENA-PT-Partido Verde,20-24,-146428.6738874522
NA,Hombres,45,0.67,1.4925373134328357,72121.58564605855,NA,PAN-PRI-PRD,45-49,-72121.58564605855
NA,Mujeres,22,0.38,2.6315789473684212,127161.74311278746,NA,MORENA-PT-Partido Verde,20-24,127161.74311278746
NA,Mujeres,56,3.62,0.27624309392265195,13348.470271508077,NA,PAN-PRI-PRD,55-59,13348.470271508077
NA,Mujeres,39,0.27,3.7037037037037033,178968.3791957749,NA,MORENA-PT-Partido Verde,35-39,178968.3791957749
NA,Hombres,26,0.33,3.0303030303030303,146428.6738874522,NA,MORENA-PT-Partido Verde,25-29,-146428.6738874522
NA,Mujeres,56,1.13,0.8849557522123894,42762.35609102587,NA,PAN-PRI-PRD,55-59,42762.35609102587
NA,Hombres,24,2.02,0.49504950495049505,23921.516031118434,NA,PAN-PRI-PRD,20-24,-23921.516031118434
NA,Hombres,36,1.04,0.9615384615384616,46462.9445989031,NA,NS,35-39,-46462.9445989031
NA,Mujeres,39,0.48,2.0833333333333335,100669.7132976234,NA,NS,35-39,100669.7132976234
NA,Mujeres,18,0.79,1.2658227848101264,61166.40807956864,NA,NS,18-18,61166.40807956864
NA,Mujeres,51,0.53,1.8867924528301885,91172.57053369663,NA,PAN-PRI-PRD,50-54,91172.57053369663
NA,Hombres,25,0.39,2.564102564102564,123901.18559707492,NA,MORENA-PT-Partido Verde,25-29,-123901.18559707492
NA,Hombres,38,0.5,2,96642.92476571846,NA,MORENA-PT-Partido Verde,35-39,-96642.92476571846
NA,Hombres,47,0.27,3.7037037037037033,178968.3791957749,NA,MORENA-PT-Partido Verde,45-49,-178968.3791957749
NA,Mujeres,22,0.92,1.0869565217391304,52523.3286770209,NA,PAN-PRI-PRD,20-24,52523.3286770209
NA,Mujeres,37,1.19,0.8403361344537815,40606.270909965744,NA,PAN-PRI-PRD,35-39,40606.270909965744
NA,Hombres,41,0.27,3.7037037037037033,178968.3791957749,NA,MORENA-PT-Partido Verde,40-44,-178968.3791957749
NA,Hombres,28,1.06,0.9433962264150942,45586.285266848325,NA,Ninguno,25-29,-45586.285266848325
NA,Mujeres,50,0.62,1.6129032258064515,77937.84255299877,NA,PAN-PRI-PRD,50-54,77937.84255299877
NA,Hombres,49,0.27,3.7037037037037033,178968.3791957749,NA,MORENA-PT-Partido Verde,45-49,-178968.3791957749
NA,Mujeres,28,0.38,2.6315789473684212,127161.74311278746,NA,MORENA-PT-Partido Verde,25-29,127161.74311278746
NA,Mujeres,40,4.47,0.2237136465324385,10810.170555449493,NA,PAN-PRI-PRD,40-44,10810.170555449493
NA,Hombres,25,0.94,1.0638297872340423,51405.81104559492,NA,PAN-PRI-PRD,25-29,-51405.81104559492
NA,Hombres,44,4.58,0.2183406113537118,10550.537638178872,NA,PAN-PRI-PRD,40-44,-10550.537638178872
NA,Mujeres,36,0.3,3.3333333333333335,161071.54127619744,NA,Movimiento Ciudadano,35-39,161071.54127619744
NA,Hombres,31,4.58,0.2183406113537118,10550.537638178872,NA,PAN-PRI-PRD,30-34,-10550.537638178872
NA,Hombres,27,0.33,3.0303030303030303,146428.6738874522,NA,MORENA-PT-Partido Verde,25-29,-146428.6738874522
NA,Hombres,40,0.5,2,96642.92476571846,NA,MORENA-PT-Partido Verde,40-44,-96642.92476571846
NA,Hombres,60,0.22,4.545454545454546,219643.0108311783,NA,MORENA-PT-Partido Verde,60-64,-219643.0108311783
NA,Hombres,48,0.67,1.4925373134328357,72121.58564605855,NA,PAN-PRI-PRD,45-49,-72121.58564605855
NA,Mujeres,55,0.62,1.6129032258064515,77937.84255299877,NA,PAN-PRI-PRD,55-59,77937.84255299877
NA,Mujeres,64,1.27,0.7874015748031495,38048.39557705451,NA,MORENA-PT-Partido Verde,60-64,38048.39557705451
NA,Mujeres,39,0.49,2.0408163265306123,98615.22935277394,NA,MORENA-PT-Partido Verde,35-39,98615.22935277394
NA,Hombres,52,0.22,4.545454545454546,219643.0108311783,NA,MORENA-PT-Partido Verde,50-54,-219643.0108311783
NA,Mujeres,54,0.18,5.555555555555555,268452.56879366236,NA,MORENA-PT-Partido Verde,50-54,268452.56879366236
NA,Hombres,28,0.39,2.564102564102564,123901.18559707492,NA,MORENA-PT-Partido Verde,25-29,-123901.18559707492
NA,Hombres,43,0.5,2,96642.92476571846,NA,MORENA-PT-Partido Verde,40-44,-96642.92476571846
NA,Hombres,43,0.42,2.380952380952381,115051.1009115696,NA,MORENA-PT-Partido Verde,40-44,-115051.1009115696
NA,Hombres,27,0.94,1.0638297872340423,51405.81104559492,NA,PAN-PRI-PRD,25-29,-51405.81104559492
NA,Mujeres,50,0.39,2.564102564102564,123901.18559707492,NA,MORENA-PT-Partido Verde,50-54,123901.18559707492
NA,Mujeres,26,0.38,2.6315789473684212,127161.74311278746,NA,MORENA-PT-Partido Verde,25-29,127161.74311278746
NA,Hombres,44,0.67,1.4925373134328357,72121.58564605855,NA,PAN-PRI-PRD,40-44,-72121.58564605855
NA,Mujeres,23,0.38,2.6315789473684212,127161.74311278746,NA,MORENA-PT-Partido Verde,20-24,127161.74311278746
NA,Mujeres,35,0.3,3.3333333333333335,161071.54127619744,NA,Movimiento Ciudadano,35-39,161071.54127619744
NA,Hombres,48,0.5,2,96642.92476571846,NA,MORENA-PT-Partido Verde,45-49,-96642.92476571846
NA,Mujeres,35,0.27,3.7037037037037033,178968.3791957749,NA,MORENA-PT-Partido Verde,35-39,178968.3791957749
NA,Mujeres,23,2.6,0.3846153846153846,18585.17783956124,NA,MORENA-PT-Partido Verde,20-24,18585.17783956124
NA,Hombres,37,0.67,1.4925373134328357,72121.58564605855,NA,PAN-PRI-PRD,35-39,-72121.58564605855
NA,Mujeres,56,0.39,2.564102564102564,123901.18559707492,NA,MORENA-PT-Partido Verde,55-59,123901.18559707492
NA,Hombres,48,0.78,1.282051282051282,61950.592798537466,NA,PAN-PRI-PRD,45-49,-61950.592798537466
NA,Hombres,50,0.54,1.8518518518518516,89484.18959788745,NA,PAN-PRI-PRD,50-54,-89484.18959788745
NA,Mujeres,25,1.08,0.9259259259259258,44742.094798943726,NA,PAN-PRI-PRD,25-29,44742.094798943726
NA,Hombres,33,0.27,3.7037037037037033,178968.3791957749,NA,MORENA-PT-Partido Verde,30-34,-178968.3791957749
NA,Mujeres,24,1.97,0.5076142131979695,24528.661108050368,NA,PAN-PRI-PRD,20-24,24528.661108050368
NA,Mujeres,31,0.65,1.5384615384615383,74340.71135824495,NA,PAN-PRI-PRD,30-34,74340.71135824495
NA,Hombres,55,0.4,2.5,120803.65595714808,NA,MORENA-PT-Partido Verde,55-59,-120803.65595714808
NA,Mujeres,36,0.23,4.3478260869565215,210093.3147080836,NA,MORENA-PT-Partido Verde,35-39,210093.3147080836
NA,Mujeres,29,0.59,1.6949152542372885,81900.78369976142,NA,MORENA-PT-Partido Verde,25-29,81900.78369976142
NA,Hombres,56,0.19,5.2631578947368425,254323.48622557492,NA,MORENA-PT-Partido Verde,55-59,-254323.48622557492
NA,Mujeres,50,1.27,0.7874015748031495,38048.39557705451,NA,MORENA-PT-Partido Verde,50-54,38048.39557705451
NA,Hombres,69,1.52,0.6578947368421053,31790.435778196865,NA,MORENA-PT-Partido Verde,65-100,-31790.435778196865
NA,Hombres,23,0.6,1.6666666666666667,80535.77063809872,NA,MORENA-PT-Partido Verde,20-24,-80535.77063809872
NA,Hombres,28,0.39,2.564102564102564,123901.18559707492,NA,MORENA-PT-Partido Verde,25-29,-123901.18559707492
NA,Hombres,63,0.19,5.2631578947368425,254323.48622557492,NA,MORENA-PT-Partido Verde,60-64,-254323.48622557492
NA,Mujeres,53,0.24,4.166666666666667,201339.4265952468,NA,Movimiento Ciudadano,50-54,201339.4265952468
NA,Mujeres,35,0.23,4.3478260869565215,210093.3147080836,NA,MORENA-PT-Partido Verde,35-39,210093.3147080836
NA,Hombres,41,4.58,0.2183406113537118,10550.537638178872,NA,PAN-PRI-PRD,40-44,-10550.537638178872
NA,Mujeres,29,1.68,0.5952380952380952,28762.7752278924,NA,PAN-PRI-PRD,25-29,28762.7752278924
